BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Sep,Oct,Nov,Dec,Jan,Feb
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S0089430,IO663,GrossUnits,150.1609514,131.4782609,87.65217391,106.4480711,131.4782609,87.65217391
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S0806058,IO663,GrossUnits,123.3464958,108,72,87.43948698,108,72
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S1788349,IO663,GrossUnits,72.49935323,63.47914547,42.31943032,51.3942955,63.47914547,42.31943032
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S1905526,IO663,GrossUnits,61.67324789,54,36,43.71974349,54,36
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S1905527,IO663,GrossUnits,63.95744227,56,37.33333333,45.33899326,56,37.33333333
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S1920163,IO663,GrossUnits,292.1364374,255.7894737,170.5263158,207.0935218,255.7894737,170.5263158
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2062585,IO663,GrossUnits,217.1970904,190.173913,126.7826087,153.9695315,190.173913,126.7826087
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S1778314,IO663,GrossUnits,222.0236924,194.4,129.6,157.3910766,194.4,129.6
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2011299,IO663,GrossUnits,35.24185594,30.85714286,20.57142857,24.98271057,30.85714286,20.57142857
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2003272,IO663,GrossUnits,159.6248769,139.7647059,93.17647059,113.1569832,139.7647059,93.17647059
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2049323,IO663,GrossUnits,61.67324789,54,,43.71974349,54,36
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2062514,IO663,GrossUnits,18.97638397,16.61538462,11.07692308,13.45222877,16.61538462,11.07692308
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2123302,IO663,GrossUnits,50.90005615,39.34938255,32,38.86199422,44.67039443,26.3717223
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2062767,IO663,GrossUnits,30.83662395,27,18,21.85987175,27,18
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2114151,IO663,GrossUnits,41.1970786,36.07143,24.04762,29.20432717,,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL807,CG_OXO MEA,S2123597,IO663,GrossUnits,62.35309706,93.75147,89.6109,,,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL089,CG_OXO MEA,S1800313,IO663,GrossUnits,228.7516831,200.2909091,133.5272727,162.1605032,200.2909091,133.5272727
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL089,CG_OXO MEA,S2042253,IO663,GrossUnits,24.66929916,21.6,14.4,17.4878974,21.6,14.4
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL089,CG_OXO MEA,S2107218,IO663,GrossUnits,39.24661229,34.36363636,22.90909091,27.82165495,34.36363636,22.90909091
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2088245,IO663,GrossUnits,201.6563964,176.5667575,117.7111717,142.9528397,176.5667575,117.7111717
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2095488,IO663,GrossUnits,280.0298824,245.1891892,163.4594595,198.5112677,245.1891892,163.4594595
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S0095641,IO663,GrossUnits,342.629155,300,200,242.8874638,300,200
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2095270,IO663,GrossUnits,82.23099719,72,48,58.29299132,72,48
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2095277,IO663,GrossUnits,78.4932246,68.72727273,45.81818182,55.6433099,68.72727273,45.81818182
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S1827463,IO663,GrossUnits,133.6916858,117.0580645,78.03870968,94.77312137,117.0580645,78.03870968
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S1827483,IO663,GrossUnits,131.5695955,115.2,76.8,93.26878611,115.2,76.8
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S1819622,IO663,GrossUnits,177.2020081,155.1549296,103.4366197,125.6172912,155.1549296,103.4366197
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2049389,IO663,GrossUnits,205.577493,180,120,145.7324783,180,120
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2088249,IO663,GrossUnits,163.9671689,143.5667396,95.71115974,116.2352042,143.5667396,95.71115974
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2095364,IO663,GrossUnits,123.3464958,108,72,87.43948698,108,72
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2150167,IO663,GrossUnits,213.959563,187.3391916,124.8927944,151.6744704,187.3391916,124.8927944
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL096,CG_OXO MEA,S2176189,IO663,GrossUnits,123.3464958,108,72,87.43948698,108,72
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL801,CG_OXO MEA,S1920150,IO663,GrossUnits,30.33121046,49.308555,,35.60406651,54.75932325,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL801,CG_OXO MEA,S1958211,IO663,GrossUnits,13.56419143,71.94321,36.81051,10.60987092,29.34363,9.89963
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL806,CG_OXO MEA,S1560566,IO663,GrossUnits,42.11831564,36.87804878,24.58536585,29.8573858,36.87804878,24.58536585
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL806,CG_OXO MEA,S1560570,IO663,GrossUnits,82.2309972,72,48,58.29299133,72,48
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL806,CG_OXO MEA,S1939373,IO663,GrossUnits,12.33464958,10.8,3.6,8.743948698,10.8,7.2
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL805,CG_OXO MEA,S1819427,IO663,GrossUnits,85.44002759,105.51261,37.61289,0.883855337,34.88124,11.6474
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL805,CG_OXO MEA,S1819426,IO663,GrossUnits,123.3464958,108,72,87.43948695,108,72
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL805,CG_OXO MEA,S1819458,IO663,GrossUnits,126.5092265,110.7692308,73.84615385,89.68152508,110.7692308,73.84615385
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL805,CG_OXO MEA,S1819352,IO663,GrossUnits,65.78479776,57.6,38.4,46.63439304,57.6,34.4017177
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL805,CG_OXO MEA,S1819354,IO663,GrossUnits,9.136777466,8,5.333333333,6.476999036,8,5.333333333
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL805,CG_OXO MEA,S1994411,IO663,GrossUnits,91.26814952,55.58205,18.51687,64.64408559,55.536765,18.50462
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL805,CG_OXO MEA,S1601299,IO663,GrossUnits,375.4023785,328.6956522,219.1304348,266.1201778,328.6956522,219.1304348
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S1920149,IO663,GrossUnits,20.26820354,17.74647887,11.83098592,14.36799082,17.74647887,11.83098592
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S2003300,IO663,GrossUnits,7.091121517,8.333475,4.66228,2.560252468,19.93599,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S2013157,IO663,GrossUnits,24.31445528,155.091375,,,,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S0068903,IO663,GrossUnits,41.1004907,,,22.71550356,80.653875,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S1582088,IO663,GrossUnits,111.242824,,64.93482667,,74.28571429,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S2003403,IO663,GrossUnits,23.28338348,20.38651685,13.59101124,16.50543125,20.38651685,13.59101124
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S2003405,IO663,GrossUnits,24.9128078,21.81321185,14.54214123,17.66051901,21.81321185,14.54214123
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S2123297,IO663,GrossUnits,68.52583099,60,,48.57749277,,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S2110137,IO663,GrossUnits,13.77673365,12.06266319,8.041775457,9.766232226,12.06266319,8.041775457
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL084,CG_OXO MEA,S2191151,IO663,GrossUnits,152.8269422,136.207395,92.24184,485.7749277,,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL810,CG_OXO MEA,S1905216,IO663,GrossUnits,33.324814,57.658245,44.5415,16.21226458,41.098245,12.81028
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B710,PL812,CG_OXO MEA,S2286148,IO663,GrossUnits,,,,,54,
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL809,CG_OXO MEA,S1765312,IO663,GrossUnits,431.7127353,540,,306.0382044,378,360
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL809,CG_OXO MEA,S1632297,IO663,GrossUnits,555.059231,702,,393.4776914,486,468
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL809,CG_OXO MEA,S2062705,IO663,GrossUnits,431.7127353,540,,306.0382044,378,360
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL809,CG_OXO MEA,S1808370,IO663,GrossUnits,301.5136564,384,,213.7409682,264,256
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL808,CG_OXO MEA,S0446063,IO663,GrossUnits,678.4057268,864,,480.9171784,594,576
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL808,CG_OXO MEA,S0446060,IO663,GrossUnits,678.41,864,,480.92,594,576
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL808,CG_OXO MEA,S0446065,IO663,GrossUnits,308.3662395,378,,218.5987175,270,252
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL808,CG_OXO MEA,S1621305,IO663,GrossUnits,555.059231,702,,393.4776914,486,468
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL808,CG_OXO MEA,S1524140,IO663,GrossUnits,431.7127353,540,,306.0382044,378,360
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL808,CG_OXO MEA,S1896135,IO663,GrossUnits,678.4057268,864,,480.9171784,594,576
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL807,CG_OXO MEA,S1611278,IO663,GrossUnits,431.7127353,540,,306.0382044,378,360
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL807,CG_OXO MEA,S1939369,IO663,GrossUnits,308.3662395,378,,218.5987175,270,252
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL807,CG_OXO MEA,S1777312,IO663,GrossUnits,555.06,702,,393.48,486,468
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL096,CG_OXO MEA,S2123167,IO663,GrossUnits,678.4057268,864,,480.9171784,594,576
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL806,CG_OXO MEA,S1896137,IO663,GrossUnits,221.5148662,271.5362731,,157.0303732,193.9544808,181.0241821
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B740,PL805,CG_OXO MEA,S2062644,IO663,GrossUnits,616.7324789,756,,437.1974349,540,504
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B730,PL808,CG_OXO MEA,S2123278,IO663,GrossUnits,,98.27612355,72,87.43948698,108,67.0709468
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B730,PL808,CG_OXO MEA,S2123279,IO663,GrossUnits,,98.27612355,72,87.43948698,108,67.0709468
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B730,PL808,CG_OXO MEA,S2123280,IO663,GrossUnits,123.35,79.6998301,,87.43948698,,53.11815562
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B730,PL808,CG_OXO MEA,S2123281,IO663,GrossUnits,,108,72,87.43948698,108,63.95678574
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B730,PL807,CG_OXO MEA,S1815487,IO663,GrossUnits,,,,,,8.7383
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B730,PL096,CG_OXO MEA,S2167140,IO663,GrossUnits,61.67324789,54,36,43.71974349,54,36
BU5300,NoLegalEntity,Chnl17,L720,MarginDept,B795,PL802,CG_OXO MEA,S2049471,IO663,GrossUnits,61.67324789,54,36,43.71974349,54,36
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S0534059,IO663,GrossUnits,,22.777965,48.88144,108.1565367,41.930595,16.51645
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S1800314,IO663,GrossUnits,10.72565217,9.391304348,6.260869565,7.603043478,9.391304348,6.260869565
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S2114215,IO663,GrossUnits,6.484570443,6.189921831,33.7272159,26.37920258,14.0484534,9.983065599
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S1366280,IO663,GrossUnits,11.41155524,3.248595,7.88762,19.14360052,15.855435,9.85259
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S1815322,IO663,GrossUnits,47.96808169,42,28,34.00424494,42,28
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S1994274,IO663,GrossUnits,11.56373398,10.125,6.75,8.197451904,10.125,6.75
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S1994273,IO663,GrossUnits,22.20236924,19.44,12.96,15.73910766,19.44,12.96
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S1997137,IO663,GrossUnits,5.606658899,4.909090909,3.272727273,3.974522135,4.909090909,3.272727273
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL082,CG_OXO MEA,S2121171,IO663,GrossUnits,211.4511357,185.1428571,123.4285714,149.8962634,185.1428571,123.4285714
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL094,CG_OXO MEA,S2233456,IO663,GrossUnits,112.3124665,98.3388,65.5592,60.72186596,75,50
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1923162,IO679,GrossUnits,,,,1008,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1926139,IO679,GrossUnits,,,2680.412371,,,3200
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1927157,IO679,GrossUnits,,,3949.473684,,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1926142,IO679,GrossUnits,,,1490.086957,,,2016
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1923142,IO679,GrossUnits,,,1285.714286,,1800,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1831695,IO679,GrossUnits,,,1008,,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1923143,IO679,GrossUnits,,,1408,,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1926138,IO679,GrossUnits,,,3600,,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA DI,S1923146,IO679,GrossUnits,,,1560,,,1560
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939272,IO663,GrossUnits,179.1357236,156.8480565,104.565371,126.9880889,156.8480565,104.565371
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1827385,IO663,GrossUnits,11.74728531,10.28571429,6.857142857,8.327570188,10.28571429,6.857142857
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939284,IO663,GrossUnits,67.65841542,59.24050633,39.49367089,47.96258781,59.24050633,39.49367089
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S2049404,IO663,GrossUnits,99.51819548,87.13636364,58.09090909,70.54776792,87.13636364,58.09090909
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1815525,IO663,GrossUnits,46.04935843,40.32,26.88,32.64407513,40.32,26.88
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1815526,IO663,GrossUnits,20.10356009,78.358515,54.22263,49.12371024,65.05146,55.12267
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1725310,IO663,GrossUnits,49.33859832,43.2,28.8,34.9757948,43.2,28.8
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1831749,IO663,GrossUnits,13.69872477,10.71282,11.53817,4.617484997,1.52721,10.96136
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1819626,IO663,GrossUnits,281.0426487,246.0759494,164.0506329,199.2292108,246.0759494,164.0506329
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1819627,IO663,GrossUnits,248.1972172,217.3170732,144.8780488,175.9453092,217.3170732,144.8780488
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939192,IO663,GrossUnits,180.3311342,157.8947368,105.2631579,127.8355073,157.8947368,105.2631579
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939170,IO663,GrossUnits,217.3050681,190.2684564,126.8456376,154.0460761,190.2684564,126.8456376
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939239,IO663,GrossUnits,36.00188709,115.992585,42.95273,4.276385988,59.695935,15.55543
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939277,IO663,GrossUnits,164.4619944,144,96,116.5859827,144,96
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939283,IO663,GrossUnits,52.86278391,46.28571429,30.85714286,37.47406586,46.28571429,30.85714286
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1815527,IO663,GrossUnits,99.46503853,87.08982036,58.05988024,70.51008529,87.08982036,58.05988024
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1740325,IO663,GrossUnits,194.2707309,170.1,113.4,137.717192,170.1,113.4
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1827383,IO663,GrossUnits,35.24185594,30.85714286,20.57142857,24.98271057,30.85714286,20.57142857
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S2003407,IO663,GrossUnits,141.4856864,123.8823529,82.58823529,100.2982351,123.8823529,82.58823529
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1958431,IO663,GrossUnits,4.175878483,20.68431,,,17.10327,11.26479
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1958432,IO663,GrossUnits,3.333689076,2.918918919,1.945945946,2.363229378,2.918918919,1.945945946
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1939276,IO663,GrossUnits,159.8936057,140,93.33333333,113.3474831,140,93.33333333
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S2123523,IO663,GrossUnits,107.9281838,94.5,63,76.50955113,94.5,63
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S2123579,IO663,GrossUnits,201.8397204,176.7272727,117.8181818,143.0827969,176.7272727,117.8181818
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S2123581,IO663,GrossUnits,102.7887465,90,60,72.86623915,90,60
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S2141137,IO663,GrossUnits,154.1831198,135,90,109.2993588,135,90
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S2123527,IO663,GrossUnits,,,,,,255.14909
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1906146,IO663,GrossUnits,,36.75849,70.12982,31.73387867,94.675545,70.06147
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1905198,IO663,GrossUnits,27.32055125,89.19161573,30.87107019,119.6637068,116.62326,26.95354
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1958577,IO663,GrossUnits,,,,,22.631595,47.70965
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL098,CG_OXO MEA,S1958571,IO663,GrossUnits,64.03752212,56.07079646,37.38053097,45.39787611,56.07079646,37.38053097
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S0060658,IO663,GrossUnits,66.60710773,58.32,38.88,47.21732298,58.32,38.88
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S1525164,IO663,GrossUnits,89.38151868,78.26086957,52.17391304,63.36194709,78.26086957,52.17391304
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S1540758,IO663,GrossUnits,83.63805521,98.2194,18.13385,46.71608826,28.241295,43.22727
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S1518406,IO663,GrossUnits,18.27355493,16,10.66666667,12.95399807,16,10.66666667
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S1607317,IO663,GrossUnits,196.2330615,171.8181818,114.5454545,139.1082747,171.8181818,114.5454545
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S1815529,IO663,GrossUnits,101.8098061,89.14285714,59.42857143,72.17227494,89.14285714,59.42857143
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S2003377,IO663,GrossUnits,60.30273127,52.8,35.2,42.74819363,52.8,35.2
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S2003402,IO663,GrossUnits,97.57890592,85.43835616,56.95890411,69.17301883,85.43835616,56.95890411
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S1985602,IO663,GrossUnits,7.777373452,14.56767,10.17823,7.956434675,,45.09874
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S2003226,IO663,GrossUnits,9.593616338,8.4,5.6,6.800848987,8.4,5.6
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S2011300,IO663,GrossUnits,74.755452,65.45454545,43.63636364,52.99362848,65.45454545,43.63636364
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S2005143,IO663,GrossUnits,176.975407,154.9565217,103.3043478,125.4566553,154.9565217,103.3043478
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL809,CG_OXO MEA,S2088160,IO663,GrossUnits,127.6722326,111.7875383,74.52502554,90.50597222,111.7875383,74.52502554
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA DI,S1625329,IO679,GrossUnits,,,,,,1008
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA DI,S1625356,IO679,GrossUnits,,,,2448,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA DI,S1846517,IO679,GrossUnits,,,504,,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA DI,S1550968,IO679,GrossUnits,,,1008,,1008,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA DI,S0409029,IO679,GrossUnits,,,,2016,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA DI,S0409030,IO679,GrossUnits,,,,1008,,
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S1815324,IO663,GrossUnits,266.8553996,233.6538462,155.7692308,189.1719671,233.6538462,155.7692308
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S1772434,IO663,GrossUnits,98.31967055,86.08695652,57.39130435,69.6981418,86.08695652,57.39130435
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S2088329,IO663,GrossUnits,183.7075469,160.8510638,107.2340426,130.2290232,160.8510638,107.2340426
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S1815326,IO663,GrossUnits,169.1609085,148.1142857,98.74285714,119.9170107,148.1142857,98.74285714
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S1735313,IO663,GrossUnits,10.27887465,9,6,7.286623915,9,6
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S1815327,IO663,GrossUnits,87.64093123,76.73684211,51.15789474,62.12805655,76.73684211,51.15789474
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S1582092,IO663,GrossUnits,89.36802715,78.2490566,52.16603774,63.35238302,78.2490566,52.16603774
BU5300,NoLegalEntity,Chnl17,L940,MarginDept,B710,PL808,CG_OXO MEA,S1700311,IO663,GrossUnits,73.13033347,64.03162055,42.68774704,51.84159307,64.03162055,42.68774704
