BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2049409,IO959,GrossUnits,,,,30,12,28,44,90,90,550,430,60
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2095239,IO959,GrossUnits,,,,100,50,200,200,190,150,334,400,150
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2165151,IO959,GrossUnits,,,,30,50,50,200,120,100,260,320,170
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME HARDWARE STORES LIMITED,S1835347,IO679,GrossUnits,,,,840,,,,,,,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME HARDWARE STORES LIMITED,S2011194,IO679,GrossUnits,,,,"3,400",,,,,,,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME HARDWARE STORES LIMITED,S2095240,IO679,GrossUnits,,,,"1,872",,,,,,,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_RONA INC.,S2095235,IO959,GrossUnits,,,,50,100,300,300,200,100,100,100,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_CANAC-MARQUIS GRENIER LTD,S1835347,IO959,GrossUnits,,,,,,,120,,120,72,40,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_GROUPE BMR,S1835347,IO959,GrossUnits,,,,,12,48,,12,,48,34,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_GROUPE BMR,S2095237,IO959,GrossUnits,,,,,,150,,72,,72,140,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL384,CG_HOME DEPOT CANADA,S2003190,IO959,GrossUnits,,,,54,24,100,180,400,300,"1,300",800,130
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL384,CG_CANAC-MARQUIS GRENIER LTD,S2003190,IO959,GrossUnits,,,,12,,160,,140,,72,72,60
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL384,CG_GROUPE BMR,S1812328,IO959,GrossUnits,,,,,,72,,36,,24,24,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL384,CG_GROUPE BMR,S2003190,IO959,GrossUnits,,,,,,96,,24,,24,12,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL360,CG_HOME HARDWARE STORES LIMITED,S1835437,IO679,GrossUnits,,,,,,,,,,,800,800
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL385,CG_HOME DEPOT CANADA,S1585080,IO959,GrossUnits,,,,44,30,30,30,60,80,140,100,100
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_HOME DEPOT CANADA,S1772309,IO959,GrossUnits,,,,144,90,50,200,460,180,700,450,300
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_HOME HARDWARE STORES LIMITED,S1401703,IO959,GrossUnits,,,,,,624,,184,200,340,184,84
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_RONA INC.,S1772309,IO959,GrossUnits,,,,,108,108,54,256,54,36,232,18
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_CANAC-MARQUIS GRENIER LTD,S1401703,IO959,GrossUnits,,,,,,372,,500,,500,300,148
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_GROUPE BMR,S1401703,IO959,GrossUnits,,,,,,48,24,,24,24,24,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,"CG_LOWES COMPANIES CANADA,ULC",S1772309,IO959,GrossUnits,,,,,,,,24,36,,84,84
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL385,CG_HOME DEPOT CANADA,S2271183,IO959,GrossUnits,,,,30,,100,300,300,150,300,300,100
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL385,CG_HOME HARDWARE STORES LIMITED,S2271183,IO959,GrossUnits,,,,,50,100,,100,,100,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B610,PL036,CG_HOME HARDWARE STORES LIMITED,S2030150,IO959,GrossUnits,,,,,60,60,40,100,30,44,20,30
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B610,PL036,CG_HOME HARDWARE STORES LIMITED,S2150191,IO959,GrossUnits,,,,200,250,120,80,350,160,150,100,270
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL302,CG_HOME HARDWARE STORES LIMITED,S1403864,IO959,GrossUnits,,,,12,,240,24,,,72,48,12
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL302,CG_RONA INC.,S1403864,IO959,GrossUnits,,,,,50,144,36,126,,,200,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL302,CG_CANAC-MARQUIS GRENIER LTD,S1403864,IO959,GrossUnits,,,,,,120,,48,,72,84,24
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL302,"CG_LOWES COMPANIES CANADA,ULC",S1403864,IO959,GrossUnits,,,,,,,,,,,48,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL347,CG_HOME HARDWARE STORES LIMITED,S1591152,IO959,GrossUnits,,,,,,120,,,24,,,24
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL301,CG_HOME HARDWARE STORES LIMITED,S1403669,IO959,GrossUnits,,,,,,210,,,100,50,100,24
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL344,CG_HOME HARDWARE STORES LIMITED,S1607265,IO959,GrossUnits,,,,,,224,40,144,250,260,60,130
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL345,CG_CANAC-MARQUIS GRENIER LTD,S1854313,IO959,GrossUnits,,,,,,120,,96,,96,96,72
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL082,CG_INDEPENDENTS OXO UK,S1817316,IO398,GrossUnits,,,,,1,1,1,1,1,1,1,1
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL808,CG_INDEPENDENTS OXO UK,S0089723,IO398,GrossUnits,,,,1,2,2,1,2,1,1,1,1
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL807,CG_INDEPENDENTS OXO UK,S1611274,IO398,GrossUnits,,,,17,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL089,CG_INDEPENDENTS OXO UK,S0135027,IO398,GrossUnits,,,,0,,0,1,0,0,1,0,0
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL096,CG_INDEPENDENTS OXO UK,S0095641,IO398,GrossUnits,,,,,0,0,0,0,0,0,0,0
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL805,CG_INDEPENDENTS OXO UK,S0090406,IO398,GrossUnits,,,,0,0,0,0,0,1,,0,
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL084,CG_INDEPENDENTS OXO UK,S0092270,IO398,GrossUnits,,,,0,0,0,0,0,0,0,0,0
BU5300,NoLegalEntity,Chnl10,L110,MarginDept,B710,PL810,CG_INDEPENDENTS OXO UK,S1548106,IO398,GrossUnits,,,,0,0,,,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1633297,IO663,GrossUnits,,,,98,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1633299,IO663,GrossUnits,,,,165,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1399327,IO663,GrossUnits,,,,20,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL386,CG_BENELUX ALL OTHER,S1398134,IO663,GrossUnits,,,,,,333,,464,504,,,504
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL361,CG_BENELUX ALL OTHER,S1633335,IO663,GrossUnits,,,,24,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL322,CG_BENELUX ALL OTHER,S1400858,IO663,GrossUnits,,,,862,"1,103","1,027","1,340","2,060","1,515","1,114","1,091",880
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1400328,IO663,GrossUnits,,,,"1,626",777,827,"1,326",493,489,496,470,186
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1563855,IO663,GrossUnits,,,,140,123,272,238,358,318,259,208,226
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1948251,IO663,GrossUnits,,,,14,9,14,15,11,9,9,22,7
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S2021177,IO663,GrossUnits,,,,600,500,428,600,955,892,600,600,533
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S1834329,IO663,GrossUnits,,,,143,214,286,390,171,561,286,325,2
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S1876172,IO663,GrossUnits,,,,159,14,300,50,50,150,150,150,50
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2014187,IO663,GrossUnits,,,,13,13,48,53,52,53,53,35,19
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2028160,IO663,GrossUnits,,,,,35,50,50,138,145,42,33,16
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2233257,IO663,GrossUnits,,,,200,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2198161,IO663,GrossUnits,,,,,,,,,,,,500
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL320,CG_BENELUX ALL OTHER,S1401767,IO663,GrossUnits,,,,657,"1,208",811,997,"1,685","1,321",974,"2,066","1,590"
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL320,CG_BENELUX ALL OTHER,S1402104,IO663,GrossUnits,,,,163,165,278,278,280,167,160,207,168
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL308,CG_BENELUX ALL OTHER,S2095419,IO663,GrossUnits,,,,"1,103",209,"1,145",947,973,948,"1,055",146,"1,044"
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1846589,IO663,GrossUnits,,,,137,93,540,250,83,659,,203,441
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1952135,IO663,GrossUnits,,,,87,,120,,29,50,,100,31
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1994438,IO663,GrossUnits,,,,171,82,544,99,367,594,121,281,354
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL313,CG_BENELUX ALL OTHER,S1860347,IO663,GrossUnits,,,,238,206,400,292,357,348,417,261,361
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL313,CG_BENELUX ALL OTHER,S2049347,IO663,GrossUnits,,,,50,50,150,250,400,200,300,150,6
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL312,CG_BENELUX ALL OTHER,S2123164,IO663,GrossUnits,,,,65,65,150,225,100,100,100,150,105
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL348,CG_BENELUX ALL OTHER,S1948341,IO663,GrossUnits,,,,50,50,"1,093",298,298,398,298,298,199
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2062212,IO663,GrossUnits,,,,50,50,240,300,300,400,400,350,350
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2062215,IO663,GrossUnits,,,,12,12,12,24,36,24,36,24,24
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2157338,IO663,GrossUnits,,,,,,,,60,60,60,60,60
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2266197,IO663,GrossUnits,,,,40,40,150,150,40,100,70,40,200
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2180137,IO663,GrossUnits,,,,60,60,260,300,300,250,300,250,300
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL302,CG_BENELUX ALL OTHER,S1948306,IO663,GrossUnits,,,,188,190,"1,589","1,733","1,911","2,332","1,812","1,752","1,461"
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL302,CG_BENELUX ALL OTHER,S1955138,IO663,GrossUnits,,,,182,181,"1,118","2,196","1,790","2,756","2,187","1,583","1,606"
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL302,CG_BENELUX ALL OTHER,S2287336,IO663,GrossUnits,,,,60,12,200,24,24,10,100,60,10
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL344,CG_BENELUX ALL OTHER,S2011251,IO663,GrossUnits,,,,12,12,12,100,100,100,100,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL344,CG_BENELUX ALL OTHER,S2205340,IO663,GrossUnits,,,,12,12,12,100,100,100,100,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL342,CG_BENELUX ALL OTHER,S1866332,IO663,GrossUnits,,,,12,12,60,100,75,75,75,75,75
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL342,CG_BENELUX ALL OTHER,S1948378,IO663,GrossUnits,,,,88,22,78,47,40,177,,128,44
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL345,CG_BENELUX ALL OTHER,S1958698,IO663,GrossUnits,,,,12,12,30,24,30,30,30,30,30
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2123214,IO663,GrossUnits,,,,14,10,14,10,14,10,14,1,0
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2209147,IO663,GrossUnits,,,,14,24,15,24,16,16,24,15,13
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2209148,IO663,GrossUnits,,,,11,18,11,18,12,12,18,11,9
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2252294,IO663,GrossUnits,,,,,21,,21,,24,,20,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2252256,IO663,GrossUnits,,,,12,12,12,12,12,18,18,18,18
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2261205,IO663,GrossUnits,,,,30,12,12,12,36,60,30,2,0
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2261206,IO663,GrossUnits,,,,36,36,36,36,36,120,36,36,36
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2287229,IO663,GrossUnits,,,,,,,180,120,120,60,72,48
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2233332,IO663,GrossUnits,,,,12,12,12,12,12,60,12,12,12
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL021,CG_BENELUX ALL OTHER,S2032332,IO663,GrossUnits,,,,12,12,12,12,12,48,36,24,48
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL021,CG_BENELUX ALL OTHER,S1997147,IO663,GrossUnits,,,,12,12,12,12,9,12,12,7,7
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL012,CG_BENELUX ALL OTHER,S2205308,IO663,GrossUnits,,,,5,24,11,24,24,7,11,4,3
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL013,CG_BENELUX ALL OTHER,S2205263,IO663,GrossUnits,,,,50,50,46,50,2,6,6,6,6
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL013,CG_BENELUX ALL OTHER,S2215220,IO663,GrossUnits,,,,50,50,48,20,7,13,13,13,13
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL016,CG_BENELUX ALL OTHER,S1941136,IO663,GrossUnits,,,,17,9,9,9,17,17,9,9,9
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2205266,IO663,GrossUnits,,,,50,40,97,100,56,63,63,41,56
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2226161,IO663,GrossUnits,,,,24,24,24,48,24,48,24,48,24
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2302453,IO663,GrossUnits,,,,50,50,50,50,50,150,100,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2302461,IO663,GrossUnits,,,,50,50,50,100,100,100,100,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2312164,IO663,GrossUnits,,,,50,50,50,100,100,100,100,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2312165,IO663,GrossUnits,,,,50,50,50,50,50,150,100,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2150195,IO663,GrossUnits,,,,285,46,304,176,141,528,309,175,170
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2227142,IO663,GrossUnits,,,,24,24,60,,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL012,CG_BENELUX ALL OTHER,S2049280,IO663,GrossUnits,,,,,,,34,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL012,CG_BENELUX ALL OTHER,S2233197,IO663,GrossUnits,,,,107,,,106,,,111,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL012,CG_BENELUX ALL OTHER,S2302220,IO663,GrossUnits,,,,120,120,100,120,100,200,120,120,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL052,CG_BENELUX ALL OTHER,S2328215,IO663,GrossUnits,,,,,,,,"2,000","2,000",,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B165,PL013,CG_BENELUX ALL OTHER,S2205270,IO663,GrossUnits,,,,6,12,12,12,12,6,6,2,1
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S1399195,IO663,GrossUnits,,,,800,268,102,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2046217,IO663,GrossUnits,,,,,,,,50,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2046216,IO663,GrossUnits,,,,,150,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2157199,IO663,GrossUnits,,,,200,120,72,,72,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2290163,IO663,GrossUnits,,,,200,700,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1633297,IO663,GrossUnits,,,,200,150,80,,30,20,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1633299,IO663,GrossUnits,,,,,100,,120,100,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1868313,IO663,GrossUnits,,,,,138,,,10,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1633335,IO663,GrossUnits,,,,200,60,70,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1859557,IO663,GrossUnits,,,,,190,30,,90,,20,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1843320,IO663,GrossUnits,,,,144,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL360,CG_FRANCE ALL OTHER,S1985380,IO663,GrossUnits,,,,,20,45,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL322,CG_FRANCE ALL OTHER,S1400858,IO663,GrossUnits,,,,"21,590","4,278","4,278","23,510","22,326","17,510","20,326","12,426","12,326"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL322,CG_FRENCH COMMISSIONAIRE,S1400858,IO664,GrossUnits,,,,"4,000","4,000","2,000","8,000","8,000","7,000","2,000","7,000","7,000"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1400328,IO663,GrossUnits,,,,"11,024","4,824",24,"7,024","7,024","8,024","2,024","4,624","4,624"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1400326,IO663,GrossUnits,,,,"2,400",,,600,"1,200",600,,600,600
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1563855,IO663,GrossUnits,,,,"1,122","3,258",548,"5,514","4,300","6,424","3,436","5,224","5,164"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1948251,IO663,GrossUnits,,,,,100,,100,,100,,100,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S2021177,IO663,GrossUnits,,,,"6,204","1,404",284,"2,780","2,920","2,380",920,"2,120","2,720"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S2021178,IO663,GrossUnits,,,,"1,200",,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRENCH COMMISSIONAIRE,S1563855,IO664,GrossUnits,,,,"2,000","1,500","1,000","3,000","4,000","4,000","2,000","3,500","3,500"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRENCH COMMISSIONAIRE,S2021177,IO664,GrossUnits,,,,"2,000","2,000","1,500","4,000","4,500","4,000","2,500","4,000","3,500"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S1834329,IO663,GrossUnits,,,,660,280,638,"1,518",860,"1,718",820,978,718
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S2014187,IO663,GrossUnits,,,,,,72,208,72,72,96,96,96
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S2028160,IO663,GrossUnits,,,,,60,60,60,60,60,60,60,60
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S1834329,IO664,GrossUnits,,,,"1,000","1,000",400,700,"1,000","1,500","1,000","1,500","1,500"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S2028160,IO664,GrossUnits,,,,800,800,500,"1,500","1,500","1,500","1,000","1,500","1,500"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S2233257,IO664,GrossUnits,,,,,,,"1,200","1,800",800,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S2198161,IO664,GrossUnits,,,,,,,,,,,"2,000","2,000"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL320,CG_FRANCE ALL OTHER,S1401767,IO663,GrossUnits,,,,144,192,144,240,216,216,216,216,216
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL320,CG_FRENCH COMMISSIONAIRE,S1401767,IO664,GrossUnits,,,,300,200,50,200,200,300,150,250,300
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL324,CG_FRENCH COMMISSIONAIRE,S1566994,IO664,GrossUnits,,,,,,"5,000",,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL308,CG_FRANCE ALL OTHER,S2095419,IO663,GrossUnits,,,,168,168,214,"1,470","1,414","1,414",168,168,168
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL308,CG_FRENCH COMMISSIONAIRE,S2095419,IO664,GrossUnits,,,,400,400,104,649,623,452,300,582,600
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRANCE ALL OTHER,S1846589,IO663,GrossUnits,,,,324,324,124,324,124,124,324,124,324
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRANCE ALL OTHER,S1952135,IO663,GrossUnits,,,,600,466,50,500,650,516,150,200,600
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRANCE ALL OTHER,S1994438,IO663,GrossUnits,,,,112,142,112,112,112,142,112,112,112
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRENCH COMMISSIONAIRE,S1846589,IO664,GrossUnits,,,,100,80,56,79,100,120,70,100,100
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRENCH COMMISSIONAIRE,S1952135,IO664,GrossUnits,,,,13,8,7,10,25,14,10,26,14
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRENCH COMMISSIONAIRE,S1994438,IO664,GrossUnits,,,,100,80,87,150,150,150,100,150,150
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRANCE ALL OTHER,S1860347,IO663,GrossUnits,,,,18,118,480,660,660,580,580,580,580
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRANCE ALL OTHER,S2049347,IO663,GrossUnits,,,,,108,100,148,148,148,148,148,148
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRENCH COMMISSIONAIRE,S1860347,IO664,GrossUnits,,,,500,500,300,"1,000","1,500","1,500","1,000","1,500","1,500"
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRENCH COMMISSIONAIRE,S2049347,IO664,GrossUnits,,,,64,62,60,58,57,55,54,53,52
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL312,CG_FRANCE ALL OTHER,S2123164,IO663,GrossUnits,,,,,36,,96,48,96,,96,
