BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2150195,IO663,GrossUnits,504,489,599,315,554,296,824,530,3895,446,684,515
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B120,PL012,CG_BENELUX ALL OTHER,S2049280,IO663,GrossUnits,19,17,2,9,,13,1,26,35,24,9,3
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B120,PL013,CG_BENELUX ALL OTHER,S2205263,IO663,GrossUnits,74,,74,,,7,,74,74,74,74,74
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B120,PL013,CG_BENELUX ALL OTHER,S2215220,IO663,GrossUnits,59,,59,,,5,59,,59,59,59,59
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1399327,IO663,GrossUnits,,300,,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1633297,IO663,GrossUnits,,198,100,,1000,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1633299,IO663,GrossUnits,,248,64,21,11,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1868313,IO663,GrossUnits,,40,40,,40,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL362,CG_BENELUX ALL OTHER,S1399195,IO663,GrossUnits,,450,400,400,400,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL362,CG_BENELUX ALL OTHER,S2046216,IO663,GrossUnits,,150,,150,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL361,CG_BENELUX ALL OTHER,S1633335,IO663,GrossUnits,,176,88,88,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL361,CG_BENELUX ALL OTHER,S1843320,IO663,GrossUnits,,200,100,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL361,CG_BENELUX ALL OTHER,S1859557,IO663,GrossUnits,,791,800,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B617,PL386,CG_BENELUX ALL OTHER,S1398134,IO663,GrossUnits,,123,86,,113,36,,,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B628,PL342,CG_BENELUX ALL OTHER,S1948378,IO663,GrossUnits,222,114,189,117,78,66,120,172,179,310,,193
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B628,PL302,CG_BENELUX ALL OTHER,S1955138,IO663,GrossUnits,165,93,38,33,34,165,193,189,233,199,154,137
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B628,PL302,CG_BENELUX ALL OTHER,S1948306,IO663,GrossUnits,26,19,48,36,30,17,90,72,55,121,131,15
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B628,PL348,CG_BENELUX ALL OTHER,S1948341,IO663,GrossUnits,1,2,2,1,1,6,6,2,2,2,2,1
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1994438,IO663,GrossUnits,112,56,8,51,54,6,6,92,6,114,89,35
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1952135,IO663,GrossUnits,22,65,0,1,130,,67,,20,69,,28
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1846589,IO663,GrossUnits,,1,11,11,10,11,10,8,9,6,21,7
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL322,CG_BENELUX ALL OTHER,S1400858,IO663,GrossUnits,6589,5184,4363,3387,5470,3739,5330,4251,3991,4495,3096,3291
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S1834329,IO663,GrossUnits,46,38,34,43,86,114,120,186,20,57,90,297
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2014187,IO663,GrossUnits,110,147,74,148,147,132,147,185,184,239,147,129
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1948251,IO663,GrossUnits,300,148,109,292,191,281,309,235,232,194,443,139
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1563855,IO663,GrossUnits,4086,4188,2800,2768,2423,4571,5650,5605,7438,5572,6598,3750
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1400328,IO663,GrossUnits,1375,1222,922,705,603,755,1402,2008,1226,1555,1255,815
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL320,CG_BENELUX ALL OTHER,S1402104,IO663,GrossUnits,178,353,176,267,221,353,397,127,68,78,41,45
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL320,CG_BENELUX ALL OTHER,S1401767,IO663,GrossUnits,2017,151,1441,1029,1856,635,887,2461,1556,757,2771,1729
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL313,CG_BENELUX ALL OTHER,S1860347,IO663,GrossUnits,,75,,,,,,73,,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B612,PL308,CG_BENELUX ALL OTHER,S2095419,IO663,GrossUnits,970,1076,1301,88,874,1526,1748,1469,1997,1374,1853,1387
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B165,PL021,CG_BENELUX ALL OTHER,S2095409,IO663,GrossUnits,,,,,,,,,504,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B165,PL013,CG_BENELUX ALL OTHER,S2095383,IO663,GrossUnits,,,,,,,,,48,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B165,PL013,CG_BENELUX ALL OTHER,S2104137,IO663,GrossUnits,,,,,,,,,48,,,
BU5300,NoLegalEntity,Chnl10,L266,MarginDept,B165,PL013,CG_BENELUX ALL OTHER,S2095377,IO663,GrossUnits,,,,,,,,,48,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL016,CG_FRANCE ALL OTHER,S1939322,IO663,GrossUnits,188,354,16,528,16,304,238,304,516,16,216,4
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL016,CG_FRANCE ALL OTHER,S1941136,IO663,GrossUnits,1094,624,994,606,1294,894,924,894,1094,1094,894,894
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL021,CG_FRANCE ALL OTHER,S2019205,IO663,GrossUnits,400,,,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL021,CG_FRANCE ALL OTHER,S2205266,IO663,GrossUnits,2200,6892,1774,1174,1174,1674,2816,8074,3424,2674,1174,1174
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL021,CG_FRANCE ALL OTHER,S2150195,IO663,GrossUnits,6552,7308,8960,5712,5412,5112,6100,7052,10860,7960,5800,5052
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL012,CG_FRANCE ALL OTHER,S2049270,IO663,GrossUnits,,80,,,,,80,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL012,CG_FRANCE ALL OTHER,S2049280,IO663,GrossUnits,,200,24,24,24,24,100,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL012,CG_FRANCE ALL OTHER,S2053138,IO663,GrossUnits,,100,,,,,100,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL012,CG_FRANCE ALL OTHER,S2049278,IO663,GrossUnits,24,5102,1024,24,24,24,1102,24,24,24,1024,24
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL012,CG_FRANCE ALL OTHER,S2233197,IO663,GrossUnits,,48,,48,,48,,48,,48,,48
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL012,CG_FRANCE ALL OTHER,S2302220,IO663,GrossUnits,,1500,1100,600,600,600,900,1500,3500,2000,600,600
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL013,CG_FRANCE ALL OTHER,S2049291,IO663,GrossUnits,,40,,,,,40,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL013,CG_FRANCE ALL OTHER,S2042190,IO663,GrossUnits,18,,18,,,18,,18,,18,,18
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL013,CG_FRANCE ALL OTHER,S2215220,IO663,GrossUnits,560,490,1060,360,360,360,1090,360,1060,660,360,360
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B120,PL020,CG_FRANCE ALL OTHER,S1833418,IO663,GrossUnits,500,124,100,100,100,100,548,100,100,100,100,100
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1633297,IO663,GrossUnits,,672,60,120,106,30,,160,,50,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1633299,IO663,GrossUnits,400,312,100,120,100,30,,220,,66,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1868313,IO663,GrossUnits,106,48,,,76,40,,100,,26,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S1398480,IO663,GrossUnits,,60,,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S1399195,IO663,GrossUnits,2500,888,600,600,390,102,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S1959014,IO663,GrossUnits,,336,,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2046216,IO663,GrossUnits,280,432,60,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2157199,IO663,GrossUnits,280,312,100,,,72,,76,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2290163,IO663,GrossUnits,2500,288,260,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1633335,IO663,GrossUnits,200,336,340,,80,30,,80,,66,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1843320,IO663,GrossUnits,200,1188,820,,210,50,,480,,10,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1859557,IO663,GrossUnits,600,864,240,,90,30,,90,,66,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL360,CG_FRANCE ALL OTHER,S1985380,IO663,GrossUnits,180,96,100,,10,46,,36,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL345,CG_FRENCH COMMISSIONAIRE,S1958698,IO664,GrossUnits,10,10,,5,1,5,10,30,30,20,30,30
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL343,CG_FRENCH COMMISSIONAIRE,S2062212,IO664,GrossUnits,40,30,,,,30,40,80,80,40,80,80
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL343,CG_FRENCH COMMISSIONAIRE,S2266197,IO664,GrossUnits,40,40,40,30,30,30,50,50,50,30,80,80
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL343,CG_FRANCE ALL OTHER,S2062212,IO663,GrossUnits,64,20,44,20,44,80,88,80,88,80,88,60
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL343,CG_FRANCE ALL OTHER,S2180137,IO663,GrossUnits,64,10,54,10,54,30,166,30,166,30,118,30
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL342,CG_FRENCH COMMISSIONAIRE,S1948378,IO664,GrossUnits,800,300,50,300,200,200,700,1200,1400,800,900,1200
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL342,CG_FRENCH COMMISSIONAIRE,S1866332,IO664,GrossUnits,60,40,30,50,30,20,80,90,90,80,80,80
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL342,CG_FRANCE ALL OTHER,S1948378,IO663,GrossUnits,100,100,100,100,,,,300,300,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL344,CG_FRENCH COMMISSIONAIRE,S2011251,IO664,GrossUnits,50,50,20,50,50,20,60,80,100,80,80,80
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL344,CG_FRENCH COMMISSIONAIRE,S2205340,IO664,GrossUnits,50,50,20,50,50,20,60,80,100,80,80,80
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL344,CG_FRANCE ALL OTHER,S2205340,IO663,GrossUnits,156,40,76,40,76,40,168,168,168,168,168,168
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL302,CG_FRENCH COMMISSIONAIRE,S1955138,IO664,GrossUnits,339,192,100,215,143,100,299,621,452,300,398,387
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL302,CG_FRENCH COMMISSIONAIRE,S1948306,IO664,GrossUnits,279,176,87,142,120,71,252,766,625,294,357,288
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL302,CG_FRANCE ALL OTHER,S1955138,IO663,GrossUnits,,,,,,,,300,,300,300,300
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL302,CG_FRANCE ALL OTHER,S1948306,IO663,GrossUnits,96,60,96,60,96,60,216,460,556,196,496,496
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B628,PL348,CG_FRANCE ALL OTHER,S1948341,IO663,GrossUnits,180,60,180,60,180,80,300,220,300,220,300,300
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL809,CG_OXO FRANCE RETAIL,S1592179,IO663,GrossUnits,577,580,581,585,586,532,650,729,691,338,338,349
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL809,CG_OXO FRANCE RETAIL,S1632297,IO663,GrossUnits,47,47,78,71,48,21,46,39,12,30,17,18
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S1611275,IO663,GrossUnits,467,207,295,450,270,413,370,528,431,183,237,184
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S1611278,IO663,GrossUnits,,,,,,0,0,6,117,3,0,0
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S1939369,IO663,GrossUnits,0,0,0,0,0,1,1,1,1,0,0,0
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S0207037,IO663,GrossUnits,526,416,346,383,155,259,205,201,208,118,449,92
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S1905394,IO663,GrossUnits,1923,1933,1937,1949,1952,1774,2167,2430,2305,1128,1127,1163
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S2095368,IO663,GrossUnits,261,506,357,290,181,200,409,714,632,310,361,95
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S1958799,IO663,GrossUnits,154,155,155,156,156,142,173,194,184,90,90,93
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL807,CG_OXO FRANCE RETAIL,S1927215,IO663,GrossUnits,154,155,155,156,156,142,173,194,184,90,90,93
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL805,CG_OXO FRANCE RETAIL,S1985211,IO663,GrossUnits,,,,,,,1142,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S0285017,IO663,GrossUnits,33,46,29,27,28,26,59,70,81,40,32,35
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S0285016,IO663,GrossUnits,539,678,654,346,240,558,878,693,682,158,258,201
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S0285015,IO663,GrossUnits,474,686,636,321,342,604,908,857,800,197,297,163
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S0275014,IO663,GrossUnits,1622,1316,1240,712,508,989,1744,1334,1527,877,730,548
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S0285019,IO663,GrossUnits,1429,1555,1530,835,489,1428,1743,1181,1320,1078,571,568
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S2032475,IO663,GrossUnits,269,271,271,273,273,248,303,340,323,158,158,163
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S1560608,IO663,GrossUnits,288,290,291,,293,266,325,,346,169,169,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL098,CG_OXO FRANCE RETAIL,S0094731,IO663,GrossUnits,577,580,581,585,586,532,650,729,691,338,338,349
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL096,CG_OXO FRANCE RETAIL,S2123167,IO663,GrossUnits,346,348,349,351,351,319,390,437,415,203,203,209
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL096,CG_OXO FRANCE RETAIL,S2150464,IO663,GrossUnits,577,580,581,585,586,532,650,729,691,338,338,349
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL082,CG_OXO FRANCE RETAIL,S1810313,IO663,GrossUnits,59,86,31,22,38,62,60,61,31,11,17,10
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL082,CG_OXO FRANCE RETAIL,S0531067,IO663,GrossUnits,115,116,116,117,117,106,130,146,138,68,68,70
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL082,CG_OXO FRANCE RETAIL,S2121145,IO663,GrossUnits,785,628,770,853,705,849,984,844,768,372,433,344
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL089,CG_OXO FRANCE RETAIL,S2104143,IO663,GrossUnits,1521,1095,1214,1151,1079,1000,1373,2207,1508,768,736,682
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL089,CG_OXO FRANCE RETAIL,S1985212,IO663,GrossUnits,840,605,538,443,409,559,720,770,663,307,311,152
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B740,PL806,CG_OXO FRANCE RETAIL,S1896137,IO663,GrossUnits,,,,,,,9,,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRENCH COMMISSIONAIRE,S1994438,IO664,GrossUnits,180,150,50,200,200,50,150,180,160,100,166,169
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRENCH COMMISSIONAIRE,S1952135,IO664,GrossUnits,25,2,6,25,10,3,10,12,12,12,12,12
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRENCH COMMISSIONAIRE,S1846589,IO664,GrossUnits,100,100,50,100,80,56,30,100,120,70,100,100
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRANCE ALL OTHER,S1994438,IO663,GrossUnits,112,112,112,112,112,112,112,112,112,112,112,112
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRANCE ALL OTHER,S1952135,IO663,GrossUnits,48,200,48,200,48,,348,500,348,,348,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL390,CG_FRANCE ALL OTHER,S1846589,IO663,GrossUnits,324,124,324,124,324,324,124,124,124,424,124,324
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL322,CG_FRENCH COMMISSIONAIRE,S1400858,IO664,GrossUnits,5000,4000,2500,4000,4000,2000,8000,8000,7000,2000,7000,7000
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL322,CG_FRANCE ALL OTHER,S1400858,IO663,GrossUnits,12356,8338,5338,4338,9338,11338,13570,13386,12570,12386,12486,12386
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S1834329,IO664,GrossUnits,2000,1500,600,1200,1200,300,2000,2500,2500,1500,2000,2000
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S2028160,IO664,GrossUnits,1200,800,400,950,950,200,1500,2000,1500,530,1500,1500
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S2198161,IO664,GrossUnits,,,,,,,1000,1000,1500,500,1500,1500
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S1834329,IO663,GrossUnits,558,918,420,640,340,638,778,920,1378,880,1038,1378
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S2028160,IO663,GrossUnits,60,60,60,60,60,80,80,80,80,80,80,80
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S2014187,IO663,GrossUnits,248,,,,,48,208,48,48,48,48,48
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S2198161,IO663,GrossUnits,,,,,,,240,240,240,240,240,240
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRENCH COMMISSIONAIRE,S1563855,IO664,GrossUnits,2800,2000,600,2000,2000,500,2500,3000,3000,1500,3000,3000
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRENCH COMMISSIONAIRE,S2021177,IO664,GrossUnits,3000,3000,1000,2500,2200,800,3500,5000,4000,2500,4000,4000
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1400326,IO663,GrossUnits,1200,600,600,600,600,,1200,1200,600,600,1200,600
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1948251,IO663,GrossUnits,150,,150,,100,,100,,100,,100,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1563855,IO663,GrossUnits,3808,3858,3358,3658,3458,2488,4586,5636,5236,4636,5036,5036
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S2021177,IO663,GrossUnits,204,204,204,204,204,284,380,320,380,320,320,320
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1400328,IO663,GrossUnits,8024,3824,2624,2624,1624,24,5424,7024,7424,5424,5424,5674
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL320,CG_FRENCH COMMISSIONAIRE,S1401767,IO664,GrossUnits,350,100,50,300,200,50,200,300,300,200,300,300
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL320,CG_FRANCE ALL OTHER,S1401767,IO663,GrossUnits,192,144,192,144,192,144,240,216,216,216,216,216
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRENCH COMMISSIONAIRE,S1860347,IO664,GrossUnits,1800,1300,300,1500,1200,900,1300,3500,2000,1500,2000,2000
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRENCH COMMISSIONAIRE,S2049347,IO664,GrossUnits,73,70,67,64,62,60,58,57,55,54,53,52
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRANCE ALL OTHER,S1860347,IO663,GrossUnits,530,330,330,330,330,480,776,776,776,776,776,776
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL313,CG_FRANCE ALL OTHER,S2049347,IO663,GrossUnits,168,60,108,60,108,120,256,208,256,208,256,208
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL308,CG_FRENCH COMMISSIONAIRE,S2095419,IO664,GrossUnits,1500,1500,500,1200,1200,400,1500,1500,1500,1200,1500,1500
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL308,CG_FRANCE ALL OTHER,S2095419,IO663,GrossUnits,340,120,168,168,168,168,388,168,168,168,168,168
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL324,CG_FRANCE ALL OTHER,S1831851,IO663,GrossUnits,60,60,60,60,60,60,60,60,60,60,60,60
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL391,CG_FRENCH COMMISSIONAIRE,S1594266,IO664,GrossUnits,3,3,3,3,3,3,3,3,3,3,3,3
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL391,CG_FRANCE ALL OTHER,S1594266,IO663,GrossUnits,100,112,100,100,12,,100,512,100,,100,100
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL312,CG_FRENCH COMMISSIONAIRE,S2123164,IO664,GrossUnits,100,100,60,41,,,,120,112,155,101,371
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL312,CG_FRANCE ALL OTHER,S2123164,IO663,GrossUnits,72,,72,,72,,148,48,148,,148,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B920,PL013,CG_FRANCE ALL OTHER,S1958856,IO663,GrossUnits,12,12,12,12,12,12,12,12,12,12,12,12
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B920,PL013,CG_FRANCE ALL OTHER,S2046177,IO663,GrossUnits,36,36,36,36,36,36,36,36,36,36,36,36
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B920,PL013,CG_FRANCE ALL OTHER,S1958858,IO663,GrossUnits,12,12,12,12,12,12,12,12,12,12,12,12
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B920,PL013,CG_FRANCE ALL OTHER,S2261205,IO663,GrossUnits,36,36,36,36,36,36,36,36,36,36,36,36
BU5300,NoLegalEntity,Chnl10,L260,MarginDept,B120,PL016,CG_ITALY ALL OTHER,S1941136,IO663,GrossUnits,18,19,18,24,15,12,18,,21,22,15,24
BU5300,NoLegalEntity,Chnl10,L260,MarginDept,B120,PL021,CG_ITALY ALL OTHER,S2019205,IO663,GrossUnits,78,,,,,,,,,,,
BU5300,NoLegalEntity,Chnl10,L260,MarginDept,B120,PL021,CG_ITALY ALL OTHER,S2095405,IO663,GrossUnits,100,100,300,120,200,100,100,200,200,100,100,100
BU5300,NoLegalEntity,Chnl10,L260,MarginDept,B120,PL021,CG_ITALY ALL OTHER,S2205266,IO663,GrossUnits,200,250,200,300,200,300,300,300,500,300,300,500
BU5300,NoLegalEntity,Chnl10,L260,MarginDept,B120,PL021,CG_ITALY ALL OTHER,S2150195,IO663,GrossUnits,467,444,883,1424,444,367,461,1385,1101,882,854,907
BU5300,NoLegalEntity,Chnl10,L260,MarginDept,B120,PL012,CG_ITALY ALL OTHER,S2049270,IO663,GrossUnits,60,60,60,120,60,60,60,200,60,60,60,60
