sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	handling-time	fulfillment-channel
BL18674-2-FBM	21.58					
BL18674-3-FBM	33.33					
BL18674-6-FBM	57.34					
BL18676-1-FBM	8.98					
BL18676-2-FBM	14.74					
BL18676-3-FBM	23.08					
BL18676-6-FBM	36.84					
BL18677-1-FBM	7.96					
BL18677-2-FBM	12.01					
BL18677-3-FBM	18.97					
BL18677-6-FBM	28.62					
BL18678-1-V1-FBM	7.96					
BL18678-1-V2-FBM	7.96					
BL18678-12-FBM	49.26					
BL18678-2-FBM	12.01					
BL18678-3-FBM	18.97					
BL18678-4-FBM	22.19					
BL18678-5-FBM	25.41					
BL18678-6-FBM	28.62					
BL18678-7-FBM	31.84					
BL18678-1-FBM	7.96					
BL18679-2-FBM	11.98					
BL18679-3-FBM	16.17					
BL18679-6-FBM	27.91					
BL18682-1-FBM	7.78					
BL18682-2-FBM	11.58					
BL18682-3-FBM	18.33					
BL18682-6-FBM	27.35					
BL18683-1-FBM	13					
BL18683-2-FBM	21.58					
BL18683-3-FBM	33.33					
BL18683-6-FBM	57.34					
BL18684-1-FBM	13					
BL18684-2-FBM	21.58					
BL18684-3-FBM	33.33					
BL18684-6-FBM	57.34					
BL18793-1-FBM	9.7					
BL18793-2-FBM	16.39					
BL18793-3-FBM	25.55					
BL18793-6-FBM	41.79					
BL18798-1-FBM	7.86					
BL18798-1-V1-FBM	7.86					
BL18798-2-FBM	11.77					
BL18846-1-FBM	7.75					
BL18846-2-FBM	11.53					
BL18846-3-FBM	18.25					
BL18846-6-FBM	27.19					
BL18853-2-FBM	17.46					
BL18853-3-FBM	24.58					
BL18853-6-FBM	45.69					
BL18862-2-FBM	17.46					
BL18873-2-FBM	19.12					
BL18918-1-FBM	8.4					
BL19060-1-FBM	11.2					
BL19060-1-V1-FBM	11.2					
BL19060-10-FBM	69.28					
BL19060-2-FBM	21.05					
BL19060-2-V1-FBM	21.05					
BL19060-3-FBM	26.91					
BL19060-3-V1-FBM	26.91					
BL19060-6-FBM	45.83					
BL19062-1-FBM	11.2					
BL19062-1-V1-FBM	11.2					
BL19062-10-FBM	69.28					
BL19062-2-FBM	21.05					
BL19062-3-FBM	26.91					
BL19062-6-FBM	45.83					
BL19062-1-V2-FBM	11.2					
BL19065-1-FBM	11.2					
BL19065-10-FBM	69.28					
BL19065-11-FBM	76.47					
BL19065-2-FBM	21.05					
BL19065-3-FBM	26.91					
BL19065-6-FBM	45.83					
BL19065-1-V1-FBM	11.2					
BL19067-1-FBM	11.43					
BL19067-1-V1-FBM	11.43					
BL19067-10-FBM	70.61					
BL19067-3-FBM	26.91					
BL19067-2-FBM	21.05					
BL19067-6-FBM	45.83					
BL19070-1-FBM	10.89					
BL19070-2-FBM	17.3					
BL19070-3-FBM	26.91					
BL19070-6-FBM	44.5					
BL19070-7-FBM	51.69					
BL19071-1-FBM	11.43					
BL19071-1-V1-FBM	11.43					
BL19071-10-FBM	70.61					
BL19071-2-FBM	21.05					
BL19071-3-FBM	26.91					
BL19071-6-FBM	45.83					
BL19075-1-FBM	11.2					
BL19075-1-V1-FBM	11.2					
BL19075-10-FBM	69.28					
BL19075-2-FBM	21.05					
BL19075-3-FBM	26.91					
BL19075-6-FBM	45.83					
BL19080-1-FBM	11.2					
BL19080-1-V1-FBM	11.2					
BL19080-1-V2-FBM	11.2					
BL19080-2-FBM	21.05					
BL19080-3-FBM	26.91					
BL19080-4-FBM	32.77					
BL19080-6-FBM	45.83					
BL19085-1-FBM	11.2					
BL19085-1-V1-FBM	11.2					
BL19085-1-V2-FBM	11.2					
BL19085-10-FBM	69.28					
BL19085-2-FBM	21.05					
BL19085-3-FBM	26.91					
BL19085-5-FBM	39.96					
BL19085-6-FBM	45.83					
BL19089-1-FBM	11.43					
BL19089-2-FBM	21.05					
BL19089-3-FBM	26.91					
BL19089-6-FBM	45.83					
BL19090-1-FBM	11.2					
BL19090-1-V1-FBM	11.2					
BL19090-2-FBM	21.05					
BL19090-3-FBM	26.91					
BL19090-4-FBM	32.77					
BL19090-6-FBM	45.83					
BL19090-1-V3-FBM	11.2					
BL19094-1-FBM	11.2					
BL19094-2-FBM	21.05					
BL19094-3-FBM	26.91					
BL19094-6-FBM	45.83					
BL19095-1-FBM	11.2					
BL19095-1-V1-FBM	11.2					
BL19095-1-V2-FBM	11.2					
BL19095-2-FBM	21.05					
BL19095-3-FBM	26.91					
BL19095-6-FBM	45.83					
BL19100-1-FBM	11.2					
BL19100-2-FBM	21.05					
BL19100-3-FBM	26.91					
BL19100-6-FBM	45.83					
BL19101-1-FBM	11.2					
BL19101-2-FBM	21.05					
BL19101-3-FBM	26.91					
BL19101-6-FBM	45.83					
BL19105-1-FBM	11.2					
BL19105-1-V1-FBM	11.2					
BL19105-2-FBM	21.05					
BL19105-3-FBM	26.91					
BL19105-6-FBM	45.83					
BL19105-1-V2-FBM	11.2					
BL19110-1-FBM	11.43					
BL19110-1-V1-FBM	11.43					
BL19110-2-FBM	21.05					
BL19110-3-FBM	26.91					
BL19110-6-FBM	45.83					
BL19120-1-FBM	11.2					
BL19120-2-FBM	21.05					
BL19120-3-FBM	26.91					
BL19120-4-FBM	32.77					
BL19120-6-FBM	45.83					
BL19205-1-FBM	18.64					
BL19205-1-V2-FBM	18.64					
BL19205-10-FBM	105.17					
BL19205-1-V1-FBM	18.64					
BL19210-1-FBM	15.09					
BL19210-1-V1-FBM	15.09					
BL19210-2-FBM	27.96					
BL19210-3-FBM	38.61					
BL19210-5-FBM	57.25					
BL19277-1-FBM	12.98					
BL19330-1-FBM	11.01					
BL19330-1-V1-FBM	11.01					
BL19330-1-V2-FBM	11.01					
BL19335-1-FBM	11.47					
BL19335-1-V1-FBM	11.47					
BL19335-1-V2-FBM	11.47					
BL19335-1-V3-FBM	11.47					
BL19335-12-FBM	88.34					
BL19335-3-FBM	28.74					
BL19513-1-FBM	12.23					
BL19513-2-FBM	20.73					
BL19513-3-FBM	28.86					
BL19513-6-FBM	55.5					
BL19514-1-FBM	8.31					
BL19514-2-FBM	13.59					
BL19514-3-FBM	18.45					
BL19514-6-FBM	35.08					
BL19527-1-FBM	16.33					
BL19527-2-FBM	30.83					
BL19527-3-FBM	41.59					
BL19527-6-FBM	75.18					
BL19627-1-FBM	7.79					
BL19627-2-FBM	11.97					
BL19627-3-FBM	15.78					
BL19627-6-FBM	30.22					
BL19703-1-FBM	14.6					
BL19703-11-FBM	112.58					
BL19703-2-FBM	27.85					
BL19703-3-FBM	37.12					
BL19703-4-FBM	46.38					
BL19703-5-FBM	56.98					
BL19703-6-FBM	66.25					
BL19703-7-FBM	75.51					
BL19703-8-FBM	84.78					
BL19703-9-FBM	94.04					
BL19722-1-FBM	15.66					
BL19722-6-FBM	66.25					
BL19724-1-FBM	15.66					
BL19727-1-FBM	14.27					
BL19728-1-FBM	14.27					
BL19729-1-FBM	14.6					
BL19729-2-FBM	27.85					
BL19746-1-FBM	12.88					
BL19746-2-FBM	22.03					
BL19746-3-FBM	31.44					
BL19746-4-FBM	42.72					
BL19746-5-FBM	51.06					
BL19746-6-FBM	59.41					
BL19747-1-FBM	13.35					
BL19747-2-FBM	23.09					
BL19747-6-FBM	60.74					
BL19750-1-FBM	8.59					
BL19750-1-V1-FBM	8.59					
BL19750-12-FBM	55.69					
BL19750-2-FBM	16.61					
BL19750-3-FBM	20.25					
BL19750-4-FBM	23.89					
BL19750-6-FBM	32.51					
BL19750-8-FBM	39.79					
BL19751-1-FBM	14.6					
BL19751-1-V1-FBM	14.6					
BL19751-2-FBM	27.85					
BL19751-3-FBM	37.12					
BL19751-3-V1-FBM	37.12					
BL19751-5-FBM	56.98					
BL19751-6-FBM	66.25					
BL19755-1-FBM	12.71					
BL19755-2-FBM	23.6					
BL19755-3-FBM	30.74					
BL19755-6-FBM	53.48					
BL19771-1-FBM	14.6					
BL19771-3-FBM	37.12					
BL19771-6-FBM	66.25					
BL19778-1-FBM	14.27					
BL19778-2-FBM	24.93					
BL19778-3-FBM	37.12					
BL19778-6-FBM	66.25					
BL19853-1-FBM	14.6					
BL19853-3-FBM	37.12					
BL19853-6-FBM	66.25					
BL19854-1-FBM	14.6					
BL19854-3-FBM	37.12					
BL19855-1-FBM	14.6					
BL19855-3-FBM	37.12					
BL19856-3-FBM	37.12					
BL19856-6-FBM	66.25					
BL19893-1-FBM	13.12					
BL19893-1-V1-FBM	13.12					
BL19893-2-FBM	18.25					
BL19893-3-FBM	22.06					
BL19893-4-FBM	25.86					
BL19893-5-FBM	30.99					
BL19893-6-FBM	34.79					
BL19893-1-V2-FBM	13.12					
BL19896-1-FBM	12.7					
BL19896-2-FBM	17.4					
BL19896-3-FBM	20.78					
BL19896-6-FBM	32.24					
BL19902-1-FBM	13.12					
BL19902-1-V1-FBM	13.12					
BL19902-2-FBM	18.25					
BL19902-4-FBM	25.86					
BL19902-5-FBM	30.99					
BL19902-3-FBM	22.06					
BL19902-6-FBM	34.79					
BL19981-1-FBM	8.4					
BL19981-12-FBM	63.45					
BL19981-2-FBM	13.8					
BL19981-3-FBM	18.77					
BL19981-4-FBM	24					
BL19981-5-FBM	31.32					
BL19981-6-FBM	35.72					
BL19981-7-FBM	40.12					
BL19996-1-FBM	14.68					
BL20075-1-FBM	11.33					
BL20075-1-V1-FBM	11.33					
BL20075-1-V3-FBM	11.33					
BL20075-10-FBM	78.58					
BL20075-12-FBM	92.17					
BL20075-2-FBM	18.92					
BL20075-3-FBM	26.78					
BL20075-6-FBM	50.08					
BL20085-1-FBM	11.33					
BL20085-10-FBM	78.58					
BL20085-12-FBM	92.17					
BL20085-2-FBM	18.92					
BL20085-3-V1-FBM	26.78					
BL20085-3-FBM	26.78					
BL20085-6-FBM	50.08					
BL20111-1-FBM	13.79					
BL20111-2-FBM	24.1					
BL20111-3-FBM	32.82					
BL20111-6-FBM	55					
BL20113-1-FBM	12.37					
BL20113-1-V1-FBM	12.37					
BL20113-2-FBM	22.91					
BL20113-3-FBM	29.7					
BL20113-6-FBM	51.41					
BL20114-2-FBM	22.91					
BL20114-3-FBM	29.7					
BL20114-4-FBM	37.82					
BL20114-6-FBM	51.41					
BL20114-1-FBM	12.37					
BL20115-1-FBM	11.79					
BL20115-1-V1-FBM	11.79					
BL20115-10-FBM	78.58					
BL20115-12-FBM	92.17					
BL20115-2-FBM	19.16					
BL20115-3-FBM	29.7					
BL20115-4-FBM	36.49					
BL20115-5-FBM	43.29					
BL20115-5-V1-FBM	43.29					
BL20115-6-FBM	50.08					
BL20115-7-FBM	56.87					
BL20116-1-FBM	11.79					
BL20116-2-FBM	19.16					
BL20116-3-FBM	29.7					
BL20116-4-FBM	36.49					
BL20116-6-FBM	50.08					
BL20116-10-FBM	78.58					
BL20116-1-V1-FBM	11.79					
BL20117-1-FBM	11.79					
BL20117-2-FBM	19.16					
BL20117-3-FBM	29.7					
BL20117-4-FBM	36.49					
BL20117-6-FBM	50.08					
BL20118-1-FBM	11.33					
BL20118-1-V1-FBM	11.33					
BL20118-2-FBM	18.92					
BL20118-3-FBM	26.78					
BL20118-6-FBM	50.08					
BL20118-8-FBM	63.67					
BL20119-2-FBM	18.92					
BL20119-3-FBM	26.78					
BL20119-6-FBM	50.08					
BL20119-1-FBM	11.33					
BL20131-1-FBM	12.37					
BL20131-1-V1-FBM	12.37					
BL20131-3-FBM	29.7					
BL20131-6-FBM	51.41					
BL20132-2-FBM	22.91					
BL20132-3-FBM	29.7					
BL20132-6-FBM	51.41					
BL20133-1-FBM	12.13					
BL20133-1-V1-FBM	12.13					
BL20133-2-FBM	22.91					
BL20133-3-FBM	29.7					
BL20133-4-FBM	36.49					
BL20133-6-FBM	51.41					
BL20134-1-V1-FBM	12.58					
BL20134-1-V2-FBM	12.58					
BL20134-1-V3-FBM	12.58					
BL20134-1-FBM	12.58					
BL20134-12-FBM	96.05					
BL20134-2-FBM	23.33					
BL20134-3-FBM	30.34					
BL20134-6-FBM	52.69					
BL20135-1-FBM	12.58					
BL20135-2-FBM	23.33					
BL20135-10-FBM	82.04					
BL20136-1-FBM	12.37					
BL20136-2-FBM	22.91					
BL20136-3-FBM	29.7					
BL20136-6-FBM	51.41					
BL20136-1-V1-FBM	12.37					
BL20146-1-FBM	11.04					
BL20146-1-V1-FBM	11.04					
BL20146-2-FBM	17.64					
BL20146-3-FBM	27.43					
BL20150-1-FBM	19.85					
BL20150-1-V1-FBM	19.85					
BL20150-1-V2-FBM	19.85					
BL20150-12-FBM	142.32					
BL20150-2-FBM	30.38					
BL20150-1-V3-FBM	19.85					
BL20153-1-FBM	8.88					
BL20153-12-FBM	64.41					
BL20153-1-V1-FBM	8.88					
BL20153-1-V2-FBM	8.88					
BL20153-1-V3-FBM	8.88					
BL20153-2-FBM	14.53					
BL20153-6-FBM	36.2					
BL20153-8-FBM	46.49					
BL20155-2-FBM	44.55					
BL20155-6-FBM	117.67					
BL20155-1-FBM	26.27					
BL20160-1-FBM	11.75					
BL20160-1-V1-FBM	11.75					
BL20160-2-FBM	22.16					
BL20165-1-FBM	19.85					
BL20165-1-V1-FBM	19.85					
BL20165-1-V2-FBM	19.85					
BL20165-8-FBM	96.21					
BL20165-2-FBM	30.38					
BL20166-1-FBM	15.87					
BL20166-1-V1-FBM	15.87					
BL20167-1-FBM	15.87					
BL20169-1-FBM	15.87					
BL20169-6-FBM	67.52					
BL20171-1-FBM	26.27					
BL20171-12-FBM	219.37					
BL20171-12-V1-FBM	219.37					
BL20171-2-FBM	44.55					
BL20171-6-FBM	117.67					
BL20171-8-FBM	151.57					
BL20171-1-V1-FBM	26.27					
BL20172-2-FBM	30.38					
BL20172-1-FBM	19.85					
BL20173-1-FBM	19.85					
BL20173-1-V1-FBM	19.85					
BL20174-1-FBM	26.27					
BL20174-1-V1-FBM	26.27					
BL20174-1-V2-FBM	26.27					
BL20174-1-V3-FBM	26.27					
BL20174-1-V4-FBM	26.27					
BL20174-2-FBM	44.55					
BL20174-6-FBM	117.67					
BL20175-1-FBM	8.88					
BL20175-1-V1-FBM	8.88					
BL20175-1-V2-FBM	8.88					
BL20175-12-FBM	64.41					
BL20175-2-FBM	14.53					
BL20175-2-V1-FBM	14.53					
BL20175-4-FBM	27.24					
BL20175-5-FBM	31.72					
BL20175-6-FBM	36.2					
BL20176-2-FBM	44.55					
BL20176-1-V1-FBM	26.27					
BL20176-1-V2-FBM	26.27					
BL20176-1-FBM	26.27					
BL20176-1-V3-FBM	26.27					
BL20176-12-FBM	219.37					
BL20176-2-V1-FBM	44.55					
BL20178-1-FBM	15.87					
BL20178-6-FBM	67.52					
BL20180-1-FBM	8.88					
BL20180-1-V1-FBM	8.88					
BL20180-8-V2-FBM	46.49					
BL20180-12-FBM	64.41					
BL20180-4-FBM	27.24					
BL20180-4-V1-FBM	27.24					
BL20180-1-V3-FBM	8.88					
BL20180-6-FBM	36.2					
BL20185-1-FBM	8.88					
BL20185-1-V1-FBM	8.88					
BL20185-2-FBM	14.53					
BL20185-5-FBM	31.72					
BL20185-6-FBM	36.2					
BL20187-1-FBM	14.23					
BL20187-1-V1-FBM	14.23					
BL20187-1-V2-FBM	14.23					
BL20187-6-FBM	64.01					
BL20189-1-FBM	14.23					
BL20189-1-V1-FBM	14.23					
BL20189-2-FBM	27.11					
BL20189-4-FBM	44.9					
BL20189-6-FBM	64.01					
BL20190-1-FBM	8.88					
BL20190-1-V1-FBM	8.88					
BL20190-2-FBM	14.53					
BL20190-3-FBM	22.76					
BL20190-4-FBM	27.24					
BL20190-4-V1-FBM	27.24					
BL20190-4-V2-FBM	27.24					
BL20190-5-FBM	31.72					
BL20190-6-FBM	36.2					
BL20191-1-FBM	14.23					
BL20191-1-V1-FBM	14.23					
BL20191-1-V2-FBM	14.23					
BL20191-2-FBM	27.11					
BL20191-6-FBM	64.01					
BL20200-1-FBM	8.88					
BL20200-1-V1-FBM	8.88					
BL20200-2-FBM	14.53					
BL20200-3-FBM	22.76					
BL20200-5-FBM	31.72					
BL20200-6-FBM	36.2					
BL20200-8-FBM	46.49					
BL20205-1-FBM	8.88					
BL20205-1-V1-FBM	8.88					
BL20205-12-FBM	64.41					
BL20205-6-FBM	36.2					
BL20206-1-FBM	18.57					
BL20206-1-V1-FBM	18.57					
BL20206-12-FBM	127					
BL20210-1-FBM	8.88					
BL20210-1-V1-FBM	8.88					
BL20210-1-V2-FBM	8.88					
BL20210-12-FBM	64.41					
BL20210-2-FBM	14.53					
BL20210-6-FBM	36.2					
BL20210-6-V1-FBM	36.2					
BL20215-1-FBM	19.85					
BL20215-1-V1-FBM	19.85					
BL20215-1-V2-FBM	19.85					
BL20215-2-FBM	30.38					
BL20215-2-V1-FBM	30.38					
BL20215-3-FBM	42.24					
BL20215-6-FBM	75.15					
BL20220-3-FBM	62.83					
BL20220-6-FBM	117.67					
BL20220-1-FBM	26.27					
BL20225-1-FBM	19.85					
BL20225-1-V1-FBM	19.85					
BL20225-1-V2-FBM	19.85					
BL20225-6-FBM	75.15					
BL20230-1-FBM	26.27					
BL20230-1-V1-FBM	26.27					
BL20230-1-V2-FBM	26.27					
BL20230-2-FBM	44.55					
BL20230-3-FBM	62.83					
BL20230-1-V3-FBM	26.27					
BL20232-1-FBM	11.75					
BL20232-1-V1-FBM	11.75					
BL20232-1-V2-FBM	11.75					
BL20232-1-V3-FBM	11.75					
BL20233-1-FBM	11.75					
BL20233-1-V1-FBM	11.75					
BL20233-12-FBM	89.03					
BL20233-2-FBM	22.16					
BL20233-4-FBM	35.01					
BL20233-4-V1-FBM	35.01					
BL20233-6-FBM	49.18					
BL20233-8-FBM	62.02					
BL20236-1-FBM	11.75					
BL20236-1-V1-FBM	11.75					
BL20236-1-V2-FBM	11.75					
BL20236-12-FBM	89.03					
BL20236-2-FBM	22.16					
BL20236-3-FBM	28.58					
BL20236-6-FBM	49.18					
BL20236-8-FBM	62.02					
BL20238-1-FBM	11.75					
BL20238-4-FBM	35.01					
BL20238-6-FBM	49.18					
BL20238-3-FBM	28.58					
BL20238-5-FBM	42.76					
BL20238-8-FBM	62.02					
BL20240-1-FBM	19.85					
BL20240-1-V1-FBM	19.85					
BL20240-2-FBM	30.38					
BL20240-6-FBM	75.15					
BL20245-1-FBM	26.27					
BL20245-1-V1-FBM	26.27					
BL20245-2-FBM	44.55					
BL20245-2-V1-FBM	44.55					
BL20245-4-FBM	79.78					
BL20260-1-FBM	11.75					
BL20260-1-V1-FBM	11.75					
BL20260-12-FBM	89.03					
BL20260-12-V1-FBM	89.03					
BL20260-2-FBM	22.16					
BL20260-3-FBM	28.58					
BL20260-4-FBM	35.01					
BL20260-5-FBM	42.76					
BL20260-1-V2-FBM	11.75					
BL20260-6-FBM	49.18					
BL20267-1-FBM	9.47					
BL20267-2-FBM	16.55					
BL20267-4-FBM	31.76					
BL20267-6-FBM	42.98					
BL20270-12-FBM	219.37					
BL20270-5-FBM	96.73					
BL20270-6-FBM	117.67					
BL20270-1-FBM	26.27					
BL20275-1-FBM	11.75					
BL20275-1-V1-FBM	11.75					
BL20275-12-FBM	89.03					
BL20275-2-FBM	22.16					
BL20304-12-FBM	29.58					
BL20304-2-FBM	7.69					
BL20304-3-FBM	9.4					
BL20505-1-FBM	9					
BL20505-2-FBM	14.69					
BL20505-3-FBM	19.77					
BL20505-6-FBM	35.01					
BL20505-6-V1-FBM	35.01					
BL20506-1-FBM	9					
BL20506-2-FBM	14.69					
BL20506-3-FBM	19.77					
BL20506-6-FBM	35.01					
BL20507-1-FBM	9					
BL20507-2-FBM	14.69					
BL20507-3-FBM	19.77					
BL20507-3-V1-FBM	19.77					
BL20507-6-FBM	35.47					
BL20508-1-FBM	9					
BL20508-2-FBM	14.69					
BL20508-2-V1-FBM	14.69					
BL20508-3-FBM	19.77					
BL20508-6-FBM	35.01					
BL20511-1-FBM	11.59					
BL20511-2-FBM	18.65					
BL20511-3-FBM	25.71					
BL20511-6-FBM	47.36					
BL20614-1-FBM	21.72					
BL21249-1-FBM	11.87					
BL21249-2-FBM	19.21					
BL21249-3-FBM	27.02					
BL21249-6-FBM	49.8					
BL21257-1-FBM	11.91					
BL21257-2-FBM	19.29					
BL21257-3-FBM	27.14					
BL21257-6-FBM	50.04					
BL21261-1-FBM	11.87					
BL21261-2-FBM	19.21					
BL21261-3-FBM	27.02					
BL21261-6-FBM	49.8					
BL21299-1-FBM	12.34					
BL21299-2-FBM	20.25					
BL21299-3-FBM	31.34					
BL21299-6-FBM	53.35					
BL21420-1-FBM	13.16					
BL21420-1-V1-FBM	13.16					
BL21420-2-FBM	22.72					
BL21420-3-FBM	33.81					
BL21420-6-FBM	59.63					
BL21433-1-FBM	13.1					
BL21433-2-FBM	22.59					
BL21433-3-FBM	33.61					
BL21433-6-FBM	59.23					
BL21437-1-FBM	13.56					
BL21437-1-V1-FBM	13.56					
BL21437-2-FBM	23.52					
BL21437-3-FBM	35.01					
BL21437-4-FBM	43.57					
BL21437-6-FBM	62.02					
BL21437-8-FBM	79.14					
BL21468-1-FBM	12.52					
BL21468-2-FBM	21.58					
BL21468-6-FBM	47.42					
BL21486-1-FBM	13.91					
BL21486-2-FBM	18.49					
BL21486-3-FBM	24.41					
BL21486-6-FBM	39.5					
BL21488-1-FBM	13.56					
BL21488-2-FBM	23.52					
BL21488-3-FBM	35.01					
BL21488-6-FBM	62.02					
BL21489-1-FBM	13.56					
BL21489-2-FBM	23.52					
BL21489-3-FBM	35.01					
BL21489-6-FBM	62.02					
BL21490-1-FBM	11.1					
BL21490-1-V1-FBM	11.1					
BL21490-2-FBM	18.6					
BL21490-3-FBM	27.63					
BL21490-6-FBM	47.26					
BL21497-1-FBM	13.34					
BL21497-1-V1-FBM	13.34					
BL21497-2-FBM	17.35					
BL21497-3-FBM	22.69					
BL21497-6-FBM	36.07					
BL21497-8-FBM	44.1					
BL21524-1-FBM	19.15					
BL21524-2-FBM	28.97					
BL21524-3-FBM	40.12					
BL21524-6-FBM	70.93					
BL21525-1-FBM	13.56					
BL21525-12-FBM	113.39					
BL21525-2-FBM	23.52					
BL21525-3-FBM	35.01					
BL21525-6-FBM	62.02					
BL21525-1-V1-FBM	13.56					
BL21525-1-V2-FBM	13.56					
BL21525-1-V3-FBM	13.56					
BL21531-1-FBM	13.34					
BL21532-1-FBM	13.34					
BL21533-1-FBM	13.34					
BL21535-1-FBM	13.34					
BL21535-2-FBM	17.35					
BL21535-3-FBM	22.69					
BL21535-6-FBM	36.07					
BL21535-8-FBM	44.1					
BL21540-1-FBM	8.63					
BL21540-2-FBM	16.21					
BL21540-3-FBM	19.65					
BL21540-6-FBM	31.31					
BL21542-1-FBM	13.56					
BL21542-1-V1-FBM	13.56					
BL21542-1-V2-FBM	13.56					
BL21542-2-FBM	23.52					
BL21542-3-FBM	35.01					
BL21542-6-FBM	62.02					
BL21546-1-FBM	13.56					
BL21546-2-FBM	23.52					
BL21546-3-FBM	35.01					
BL21546-5-FBM	52.13					
BL21546-6-FBM	62.02					
BL21546-1-V1-FBM	13.56					
BL21546-1-V2-FBM	13.56					
BL21550-1-FBM	13.56					
BL21550-1-V1-FBM	13.56					
BL21550-1-V2-FBM	13.56					
BL21550-2-FBM	23.52					
BL21550-3-FBM	35.01					
BL21550-6-FBM	62.02					
BL21562-1-FBM	11.29					
BL21562-2-FBM	18.84					
BL21562-3-FBM	26.66					
BL21562-6-FBM	49.84					
BL21563-1-FBM	12.22					
BL21563-2-FBM	20.7					
BL21563-3-FBM	29.45					
BL21563-6-FBM	55.42					
BL21564-1-FBM	13.14					
BL21564-2-FBM	22.8					
BL21564-3-FBM	30.87					
BL21564-6-FBM	51.09					
BL21566-1-FBM	13.14					
BL21566-2-FBM	22.8					
BL21566-3-FBM	30.87					
BL21566-6-FBM	51.09					
BL21567-1-FBM	11.74					
BL21567-2-FBM	19.88					
BL21567-3-FBM	29.54					
BL21567-6-FBM	51.09					
BL21569-3-FBM	22.69					
BL21573-2-FBM	24.42					
BL21581-1-FBM	14.84					
BL21581-2-FBM	26.07					
BL21581-3-FBM	38.83					
BL21581-4-FBM	48.67					
BL21581-6-FBM	69.68					
BL21581-1-V1-FBM	14.84					
BL21591-1-FBM	14.12					
BL21591-2-FBM	18.92					
BL21591-3-FBM	25.05					
BL21591-6-FBM	40.77					
BL21610-1-FBM	12.52					
BL21610-3-FBM	29.04					
BL21610-6-FBM	47.42					
BL21615-1-FBM	12.52					
BL21615-2-FBM	21.58					
BL21615-3-V1-FBM	29.04					
BL21615-3-FBM	29.04					
BL21615-6-FBM	47.42					
BL21620-1-FBM	12.52					
BL21620-1-V1-FBM	12.52					
BL21620-2-FBM	21.58					
BL21620-3-V1-FBM	29.04					
BL21620-6-FBM	47.42					
BL22242-1-FBM	12.43					
BL22242-11-FBM	97.51					
BL22242-12-FBM	105.41					
BL22242-2-FBM	21.13					
BL22242-3-FBM	29.46					
BL22242-6-FBM	56.7					
BL22242-8-FBM	72.49					
BL22243-1-FBM	12.43					
BL22243-12-FBM	105.41					
BL22243-2-FBM	21.13					
BL22243-5-FBM	48.8					
BL22243-6-FBM	56.7					
BL22243-6-V1-FBM	56.7					
BL22243-7-FBM	64.6					
BL22243-8-FBM	72.49					
BL22243-1-V2-FBM	12.43					
BL22243-1-V3-FBM	12.43					
BL22244-1-FBM	12.43					
BL22244-1-V1-FBM	12.43					
BL22244-2-FBM	21.13					
BL22244-3-FBM	29.46					
BL22244-6-FBM	56.7					
BL22246-1-FBM	12.43					
BL22246-2-FBM	21.13					
BL22246-3-FBM	29.46					
BL22246-6-FBM	56.7					
BL22346-1-V2-FBM	18.11					
BL22346-1-V1-FBM	18.11					
BL22346-1-V3-FBM	18.11					
BL22346-2-FBM	28.23					
BL22346-3-FBM	37.01					
BL22346-6-FBM	64.7					
BL22347-1-FBM	18.11					
BL22347-2-FBM	28.23					
BL22347-2-V1-FBM	28.23					
BL22347-3-FBM	37.01					
BL22347-4-FBM	45.8					
BL22347-5-FBM	55.92					
BL22347-6-FBM	64.7					
BL22347-1-V1-FBM	18.11					
BL22347-8-FBM	82.28					
BL22347-9-FBM	95.05					
BL22351-1-FBM	18.11					
BL22351-1-V1-FBM	18.11					
BL22351-2-FBM	28.23					
BL22351-3-FBM	37.01					
BL22351-4-FBM	45.8					
BL22351-6-FBM	64.7					
BL22823-1-FBM	8.18					
BL22977-1-FBM	12.48					
BL22977-2-FBM	21.5					
BL22977-6-FBM	47.18					
BL23535-1-FBM	13.46					
BL23535-2-FBM	23.44					
BL23535-6-FBM	53.01					
BL23540-1-FBM	9.13					
BL23540-1-V1-FBM	9.13					
BL23540-5-FBM	33.12					
BL23569-1-FBM	15.18					
BL23569-3-FBM	28.24					
BL23571-1-FBM	19.88					
BL23571-3-FBM	42.32					
BL23571-6-FBM	75.31					
BL23575-1-FBM	10.6					
BL23645-1-FBM	9.16					
BL23645-3-FBM	22.19					
BL23661-1-FBM	14.59					
BL23663-3-FBM	26.44					
BL23663-6-FBM	43.57					
BL23663-1-FBM	14.59					
BL23710-1-FBM	9.16					
BL23710-6-FBM	40.91					
BL23730-1-FBM	13.61					
BL23730-3-FBM	32.31					
BL23751-1-FBM	17.7					
BL23751-2-FBM	26.07					
BL23751-3-FBM	35.78					
BL23751-6-FBM	62.23					
BL23752-1-V1-FBM	14.9					
BL23752-2-FBM	21.82					
BL23752-3-FBM	27.4					
BL23752-3-V1-FBM	27.4					
BL23752-6-FBM	45.48					
BL23755-1-FBM	14.85					
BL23755-1-V1-FBM	14.85					
BL23755-2-FBM	20.38					
BL23755-3-FBM	27.24					
BL23755-3-V1-FBM	27.24					
BL23755-6-FBM	45.16					
BL23756-1-FBM	12.13					
BL23756-2-FBM	22.43					
BL23756-3-FBM	28.98					
BL23756-3-V1-FBM	28.98					
BL23756-6-FBM	49.97					
