sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	handling-time	fulfillment-channel
WP10047649-4-FBM	22.77					
WP10047689-1-FBM	8.12					
WP10047856-1-FBM	22.83					
WP10047874-1-FBM	22.83					
WP10047889-1-FBM	23.63					
WP10047896-1-FBM	22.83					
WP10047907-1-FBM	22.83					
WP10047907-1-V1-FBM	22.83					
WP10047967-1-FBM	19.42					
WP10047967-1-V1-FBM	19.42					
WP10047967-2-FBM	34.78					
WP10047969-1-FBM	30.09					
WP10047969-1-V1-FBM	30.09					
WP10047969-1-V2-FBM	30.09					
WP10047969-4-FBM	107.54					
WP10047969-5-FBM	133.33					
WP10047982-1-FBM	13.18					
WP10047982-1-V1-FBM	13.18					
WP10047982-1-V2-FBM	13.18					
WP10047982-4-FBM	40.7					
WP10047982-5-FBM	49.87					
WP10048024-1-FBM	25.61					
WP10048027-1-FBM	25.61					
WP10048027-1-V1-FBM	25.61					
WP10048027-1-V2-FBM	25.61					
WP10048030-1-FBM	25.61					
WP10048083-1-FBM	22.83					
WP10048113-1-FBM	5.54					
WP10048116-3-FBM	53.22					
WP10048143-4-FBM	35.86					
WP10048146-2-FBM	13.43					
WP10048236-2-FBM	15.49					
WP10048236-3-FBM	21.43					
WP10048290-1-FBM	10.66					
WP10048290-6-FBM	46.09					
WP10048306-1-FBM	8.9					
WP10048306-2-FBM	17.27					
WP10048306-4-FBM	25.22					
WP10048306-6-FBM	34.5					
WP10048326-1-FBM	8.9					
WP10048326-2-FBM	17.27					
WP10048326-3-FBM	21.25					
WP10048326-6-FBM	34.5					
WP10048342-1-FBM	15.65					
WP10048342-1-V2-FBM	15.65					
WP10048342-2-FBM	26.76					
WP10048342-3-FBM	38.34					
WP10048387-1-FBM	17.5					
WP10048487-1-FBM	16.15					
WP10048487-1-V1-FBM	16.15					
WP10048617-1-FBM	16.77					
WP10048617-2-FBM	29					
WP10048617-3-FBM	41.69					
WP10048617-5-FBM	66.72					
WP10048617-6-FBM	79.78					
WP10048621-1-FBM	20.34					
WP10048621-1-V1-FBM	20.34					
WP10048621-1-V2-FBM	20.34					
WP10048621-2-FBM	36.61					
WP10048621-3-FBM	52.99					
WP10048629-1-FBM	13.51					
WP10048679-1-FBM	33.44					
WP10048679-1-V1-FBM	33.44					
WP10048679-2-FBM	62.34					
WP10048679-1-V2-FBM	33.44					
WP10048697-1-FBM	14.11					
WP10048697-1-V1-FBM	14.11					
WP10048697-1-V2-FBM	14.11					
WP10048697-1-V3-FBM	14.11					
WP10048697-2-FBM	26.87					
WP10048697-3-FBM	35.64					
WP10048697-6-FBM	63.3					
WP10048699-10-FBM	163.13					
WP10048699-12-FBM	197.35					
WP10048699-1-FBM	24.44					
WP10048699-2-FBM	39.55					
WP10048699-3-FBM	56					
WP10048699-3-V1-FBM	56					
WP10048699-4-FBM	71.11					
WP10048699-6-FBM	102.67					
WP10048730-10-FBM	105.57					
WP10048730-1-FBM	14.82					
WP10048730-1-V1-FBM	14.82					
WP10048730-2-FBM	28.3					
WP10048730-3-FBM	37.8					
WP10048730-5-FBM	58.11					
WP10048730-6-FBM	67.6					
WP10048730-7-FBM	77.09					
WP10048730-8-FBM	86.59					
WP10048730-9-FBM	96.08					
WP10048733-12-FBM	116.15					
WP10048733-1-FBM	14.01					
WP10048733-1-V1-FBM	14.01					
WP10048733-2-FBM	26.68					
WP10048733-6-FBM	62.74					
WP10048733-8-FBM	80.1					
WP10048733-9-FBM	88.78					
WP10048757-12-FBM	97.75					
WP10048757-1-FBM	11.79					
WP10048757-1-V1-FBM	11.79					
WP10048757-1-V2-FBM	11.79					
WP10048757-2-FBM	19.85					
WP10048757-4-FBM	38.36					
WP10048757-5-FBM	45.61					
WP10048757-6-FBM	52.87					
WP10048762-1-FBM	12.96					
WP10048762-1-V1-FBM	12.96					
WP10048762-1-V2-FBM	12.96					
WP10048762-1-V3-FBM	12.96					
WP10048762-2-FBM	24.58					
WP10048762-3-FBM	32.21					
WP10048762-6-FBM	56.44					
WP10048764-1-FBM	12.96					
WP10048764-1-V2-FBM	12.96					
WP10048764-1-V3-FBM	12.96					
WP10048764-2-FBM	24.58					
WP10048764-6-FBM	56.44					
WP10048784-1-FBM	13.91					
WP10048847-1-FBM	26.42					
WP10048970-1-FBM	27.8					
WP10048970-2-FBM	51.06					
WP10048970-3-FBM	74.33					
WP10048970-3-V1-FBM	74.33					
WP10048970-4-FBM	97.59					
WP10048970-5-FBM	121.32					
WP10048970-6-FBM	144.59					
WP10048979-12-FBM	62.39					
WP10048979-1-FBM	13.19					
WP10048979-1-V2-FBM	13.19					
WP10048980-1-FBM	30.05					
WP10048980-1-V1-FBM	30.05					
WP10048980-1-V2-FBM	30.05					
WP10048980-2-FBM	50.77					
WP10048980-2-V1-FBM	50.77					
WP10048980-4-FBM	93.55					
WP10048980-6-FBM	136.33					
WP10048980-9-FBM	198.51					
WP10048980-1-V3-FBM	30.05					
WP10049009-1-FBM	13.89					
WP10049009-1-V2-FBM	13.89					
WP10049009-2-FBM	23.25					
WP10049009-3-FBM	33.08					
WP10049009-6-FBM	62.55					
WP10049025-1-FBM	25.59					
WP10049025-2-FBM	46.65					
WP10049025-3-FBM	68.17					
WP10049027-12-FBM	98.87					
WP10049027-1-FBM	12.35					
WP10049027-1-V1-FBM	12.35					
WP10049027-1-V2-FBM	12.35					
WP10049027-1-V3-FBM	12.35					
WP10049027-3-FBM	31.38					
WP10049027-6-FBM	53.43					
WP10049027-7-FBM	62.11					
WP10049027-8-FBM	69.46					
WP10049027-9-FBM	76.82					
WP10049027-1-V5-FBM	12.35					
WP10049027-1-V4-FBM	12.35					
WP10049048-12-FBM	121.63					
WP10049048-1-FBM	13.89					
WP10049048-1-V1-FBM	13.89					
WP10049048-3-FBM	33.08					
WP10049051-1-FBM	6.03					
WP10049051-1-V1-FBM	6.03					
WP10049051-1-V2-FBM	6.03					
WP10049087-10-FBM	73.37					
WP10049087-1-FBM	11.32					
WP10049087-2-FBM	18.1					
WP10049087-3-FBM	24.88					
WP10049087-4-FBM	31.66					
WP10049087-5-FBM	38.9					
WP10049087-7-FBM	52.79					
WP10049087-8-FBM	59.57					
WP10049172-10-FBM	75.26					
WP10049172-11-FBM	83.18					
WP10049172-12-FBM	89.78					
WP10049172-1-FBM	11.13					
WP10049172-1-V2-FBM	11.13					
WP10049172-2-FBM	18.19					
WP10049172-3-FBM	25.35					
WP10049172-4-FBM	32.77					
WP10049172-5-FBM	42.29					
WP10049172-6-FBM	48.88					
WP10049172-8-FBM	62.07					
WP10049172-9-FBM	68.67					
WP10049172-9-V1-FBM	68.67					
WP10049184-12-FBM	114.24					
WP10049184-1-FBM	13.85					
WP10049184-1-V1-FBM	13.85					
WP10049184-1-V4-FBM	13.85					
WP10049184-1-V5-FBM	13.85					
WP10049184-1-V6-FBM	13.85					
WP10049184-1-V7-FBM	13.85					
WP10049184-3-FBM	34.89					
WP10049184-5-FBM	53.26					
WP10049189-1-FBM	13.96					
WP10049189-3-FBM	35.2					
WP10049189-9-FBM	88.3					
WP10049278-1-FBM	9.49					
WP10049278-1-V1-FBM	9.49					
WP10049278-2-FBM	15.81					
WP10049325-12-FBM	85.15					
WP10049325-1-FBM	11.21					
WP10049325-1-V1-FBM	11.21					
WP10049325-1-V2-FBM	11.21					
WP10049325-1-V3-FBM	11.21					
WP10049325-24-FBM	160.98					
WP10049325-3-FBM	27.95					
WP10049325-48-FBM	313.97					
WP10049325-4-FBM	34.15					
WP10049325-6-FBM	46.57					
WP10049325-8-FBM	60.32					
WP10049362-1-FBM	19.4					
WP10049497-1-FBM	7.25					
WP10049497-1-V1-FBM	7.25					
WP10049497-24-FBM	79.57					
WP10049497-25-FBM	82.44					
WP10049497-3-FBM	13.61					
WP10049497-6-FBM	23.63					
WP10049502-1-FBM	28.92					
WP10049503-10-FBM	109.03					
WP10049503-11-FBM	119					
WP10049503-12-FBM	128.97					
WP10049503-1-FBM	14.51					
WP10049503-2-FBM	24.48					
WP10049503-4-FBM	45.22					
WP10049503-5-FBM	55.42					
WP10049503-7-FBM	79.12					
WP10049503-8-FBM	89.09					
WP10049504-12-FBM	137.42					
WP10049504-12-V1-FBM	137.42					
WP10049504-1-FBM	15.21					
WP10049504-1-V1-FBM	15.21					
WP10049504-1-V2-FBM	15.21					
WP10049504-1-V3-FBM	15.21					
WP10049504-2-FBM	25.89					
WP10049504-6-FBM	70.45					
WP10049572-1-FBM	14.89					
WP10049602-1-FBM	13.39					
WP10049602-1-V1-FBM	13.39					
WP10049602-24-FBM	223.14					
WP10049602-2-FBM	22.24					
WP10049602-2-V1-FBM	22.24					
WP10049602-3-FBM	31.56					
WP10049602-4-FBM	40.75					
WP10049602-6-FBM	59.52					
WP10049616-12-FBM	117.48					
WP10049616-1-FBM	13.55					
WP10049616-1-V1-FBM	13.55					
WP10049616-1-V2-FBM	13.55					
WP10049616-2-FBM	22.56					
WP10049616-4-FBM	41.39					
WP10049616-6-FBM	60.48					
WP10049629-1-FBM	22.28					
WP10049629-1-V1-FBM	22.28					
WP10049629-1-V2-FBM	22.28					
WP10049629-2-FBM	36.57					
WP10049629-3-FBM	49.54					
WP10049629-4-FBM	62.5					
WP10049631-1-FBM	8.25					
WP10049631-2-FBM	12.54					
WP10049631-4-FBM	20.54					
WP10049631-6-FBM	29.01					
WP10049677-1-FBM	12.9					
WP10049679-1-FBM	15.14					
WP10049835-1-FBM	14.03					
WP10049835-2-FBM	23.52					
WP10049835-2-V1-FBM	23.52					
WP10049835-3-FBM	33.48					
WP10049854-1-FBM	14.03					
WP10049854-2-FBM	23.52					
WP10049854-3-FBM	33.48					
WP10049859-1-FBM	8.09					
WP10049859-1-V1-FBM	8.09					
WP10049859-1-V2-FBM	8.09					
WP10049859-2-FBM	14.82					
WP10049921-1-FBM	13.99					
WP10049921-1-V1-FBM	13.99					
WP10049921-2-FBM	23.44					
WP10049921-3-FBM	32.89					
WP10049921-6-FBM	61.71					
WP10049921-8-FBM	80.95					
WP10049928-1-FBM	18.81					
WP10049928-3-FBM	49.04					
WP10049928-8-FBM	116.58					
WP10049949-1-FBM	11.57					
WP10049949-2-FBM	19.07					
WP10049949-3-FBM	26.67					
WP10049986-1-FBM	8.26					
WP10049986-3-FBM	19.12					
WP10049986-4-FBM	26.28					
WP10049986-5-FBM	30.53					
WP10049986-6-FBM	34.77					
WP10049986-6-V1-FBM	34.77					
WP10050181-1-FBM	6.34					
WP10050181-2-V1-FBM	7.98					
WP10050181-3-FBM	10.59					
WP10050181-4-FBM	12.72					
WP10050181-6-FBM	17.48					
WP10050187-10-FBM	64.89					
WP10050187-11-FBM	70.31					
WP10050187-1-FBM	9.72					
WP10050187-1-V1-FBM	9.72					
WP10050187-1-V2-FBM	9.72					
WP10050187-1-V3-FBM	9.72					
WP10050187-2-FBM	16.42					
WP10050187-3-FBM	25.59					
WP10050187-4-FBM	31.02					
WP10050187-5-FBM	36.44					
WP10050187-5-V1-FBM	36.44					
WP10050187-6-FBM	41.86					
WP10050187-7-FBM	48.62					
WP10050187-8-FBM	54.04					
WP10050248-1-FBM	10.81					
WP10050250-1-FBM	10.8					
WP10050251-1-FBM	10.76					
WP10050264-11-FBM	105.36					
WP10050264-1-FBM	13.59					
WP10050264-1-V1-FBM	13.59					
WP10050264-1-V2-FBM	13.59					
WP10050264-2-FBM	22.64					
WP10050264-4-FBM	40.75					
WP10050264-5-FBM	50.27					
WP10050264-6-FBM	59.32					
WP10050282-1-FBM	21.58					
WP10050282-6-FBM	81.53					
WP10050287-1-FBM	19.46					
WP10050287-1-V1-FBM	19.46					
WP10050287-1-V2-FBM	19.46					
WP10050295-1-FBM	22.11					
WP10050295-1-V1-FBM	22.11					
WP10050295-1-V2-FBM	22.11					
WP10050295-1-V3-FBM	22.11					
WP10050295-2-FBM	34.9					
WP10050295-6-FBM	84.73					
WP10050300-1-FBM	18.65					
WP10050300-1-V1-FBM	18.65					
WP10050300-3-FBM	35.99					
WP10050301-11-FBM	92.89					
WP10050301-1-FBM	16.31					
WP10050301-3-FBM	31.63					
WP10050301-4-FBM	38.62					
WP10050307-1-FBM	21.38					
WP10050307-1-V1-FBM	21.38					
WP10050307-1-V2-FBM	21.38					
WP10050307-1-V3-FBM	21.38					
WP10050307-2-FBM	33.44					
WP10050309-1-FBM	20					
WP10050309-1-V1-FBM	20					
WP10050309-1-V2-FBM	20					
WP10050309-2-FBM	29.34					
WP10050309-6-FBM	72.04					
WP10050312-12-FBM	99.88					
WP10050312-1-FBM	16.31					
WP10050312-1-V1-FBM	16.31					
WP10050312-2-FBM	24.64					
WP10050315-1-FBM	9.28					
WP10050315-1-V1-FBM	9.28					
WP10050315-1-V2-FBM	9.28					
WP10050315-3-FBM	22.8					
WP10050353-12-FBM	93.13					
WP10050353-1-FBM	11.87					
WP10050353-1-V1-FBM	11.87					
WP10050353-2-FBM	19.32					
WP10050353-3-FBM	29.94					
WP10050353-3-V1-FBM	29.94					
WP10050353-3-V2-FBM	29.94					
WP10050353-3-V3-FBM	29.94					
WP10050353-6-FBM	50.56					
WP10050368-1-FBM	11.2					
WP10050370-1-FBM	11.2					
WP10050372-1-FBM	11.2					
WP10050379-1-FBM	14.15					
WP10050575-1-FBM	13.28					
WP10050632-10-FBM	63.69					
WP10050632-12-FBM	75.63					
WP10050632-1-FBM	10.64					
WP10050632-1-V1-FBM	10.64					
WP10050632-1-V2-FBM	10.64					
WP10050632-1-V3-FBM	10.64					
WP10050632-2-FBM	19.93					
WP10050632-3-FBM	25.23					
WP10050632-6-FBM	42.48					
WP10050632-7-FBM	47.78					
WP10050664-1-FBM	16.07					
WP10050664-1-V1-FBM	16.07					
WP10050748-10-FBM	63.27					
WP10050748-1-FBM	9.61					
WP10050748-2-FBM	16.07					
WP10050748-3-FBM	21.84					
WP10050748-4-FBM	27.61					
WP10050748-4-V1-FBM	27.61					
WP10050748-7-FBM	45.72					
WP10050748-8-FBM	51.49					
WP10050816-1-FBM	15.32					
WP10050816-1-V1-FBM	15.32					
WP10050816-4-FBM	52.45					
WP10050872-1-FBM	11.16					
WP10050872-1-V1-FBM	11.16					
WP10050872-2-FBM	20.97					
WP10050872-6-FBM	45.59					
WP10050878-1-FBM	27.49					
WP10050878-1-V2-FBM	27.49					
WP10050878-1-V3-FBM	27.49					
WP10050878-2-FBM	50.45					
WP10050878-3-FBM	73.88					
WP10050878-3-V1-FBM	73.88					
WP10050925-1-FBM	25.98					
WP10050925-1-V1-FBM	25.98					
WP10050925-1-V2-FBM	25.98					
WP10050925-2-FBM	47.42					
WP10051024-1-FBM	17.88					
WP10051024-2-FBM	31.23					
WP10051024-3-FBM	45.04					
WP10051024-4-FBM	58.72					
WP10051024-5-FBM	72.31					
WP10051024-6-FBM	86.48					
WP10051026-1-FBM	34.51					
WP10051026-1-V1-FBM	34.51					
WP10051026-1-V2-FBM	34.51					
WP10051026-2-FBM	64.96					
WP10051026-3-FBM	95.27					
WP10051026-5-FBM	159.21					
WP10051085-12-FBM	67.28					
WP10051085-1-FBM	9.09					
WP10051085-1-V1-FBM	9.09					
WP10051085-1-V2-FBM	9.09					
WP10051085-1-V4-FBM	9.09					
WP10051085-1-V6-FBM	9.09					
WP10051085-2-FBM	15.01					
WP10051085-4-FBM	28.2					
WP10051085-5-FBM	32.92					
WP10051085-6-FBM	37.64					
WP10051088-12-FBM	77.49					
WP10051088-1-FBM	9.43					
WP10051088-2-FBM	16.14					
WP10051088-3-FBM	22.28					
WP10051088-3-V1-FBM	22.28					
WP10051088-3-V2-FBM	22.28					
WP10051088-4-FBM	28.68					
WP10051088-6-FBM	42.74					
WP10051152-1-FBM	6.94					
WP10051161-1-FBM	8.18					
WP10051161-1-V2-FBM	8.18					
WP10051161-2-FBM	12.38					
WP10051161-3-FBM	16.77					
WP10051161-3-V1-FBM	16.77					
WP10051161-4-FBM	21.02					
WP10051161-5-FBM	25.18					
WP10051161-6-FBM	29.93					
WP10051170-12-FBM	77.01					
WP10051170-1-FBM	9.4					
WP10051170-1-V1-FBM	9.4					
WP10051170-1-V2-FBM	9.4					
WP10051170-1-V3-FBM	9.4					
WP10051170-1-V6-FBM	9.4					
WP10051170-2-FBM	16.06					
WP10051170-3-FBM	22.16					
WP10051170-3-V1-FBM	22.16					
WP10051170-4-FBM	28.52					
WP10051170-6-FBM	42.5					
WP10051229-1-FBM	9.43					
WP10051229-1-V1-FBM	9.43					
WP10051229-1-V2-FBM	9.43					
WP10051229-1-V3-FBM	9.43					
WP10051229-3-FBM	22.28					
WP10051229-6-FBM	42.74					
WP10051229-1-V4-FBM	9.43					
WP10051270-12-FBM	77.49					
WP10051270-1-FBM	9.43					
WP10051270-1-V1-FBM	9.43					
WP10051270-1-V2-FBM	9.43					
WP10051270-3-FBM	22.28					
WP10051270-3-V1-FBM	22.28					
WP10051270-4-FBM	28.68					
WP10051270-6-FBM	42.74					
WP10051270-6-V1-FBM	42.74					
WP10051281-12-FBM	171.83					
WP10051281-1-FBM	18.32					
WP10051281-2-FBM	32.11					
WP10051281-3-FBM	45.89					
WP10051281-4-FBM	59.68					
WP10051281-5-FBM	73.93					
WP10051281-6-FBM	87.72					
WP10051281-9-FBM	129.65					
WP10051302-1-FBM	15.54					
WP10051302-1-V1-FBM	15.54					
WP10051302-2-FBM	27.61					
WP10051302-2-V1-FBM	27.61					
WP10051302-3-FBM	38.09					
WP10051302-4-FBM	47.24					
WP10051302-5-FBM	56.38					
WP10051302-6-FBM	65.53					
WP10051463-1-FBM	11.86					
WP10051463-2-FBM	20.25					
WP10051463-3-FBM	27.04					
WP10051463-5-FBM	37.97					
WP10051577-1-FBM	10.74					
WP10051634-1-FBM	71.79					
WP10051850-1-FBM	17.3					
WP10051850-1-V1-FBM	17.3					
WP10051850-1-V2-FBM	17.3					
WP10051850-2-FBM	33.25					
WP10051850-3-FBM	45.22					
WP10051850-6-FBM	82.44					
WP10051850-7-FBM	94.4					
WP10051866-1-FBM	26.98					
WP10051903-1-FBM	13.67					
WP10051903-1-V1-FBM	13.67					
WP10051903-1-V2-FBM	13.67					
WP10051903-2-FBM	25.51					
WP10051903-2-V1-FBM	25.51					
WP10051903-3-FBM	33.61					
WP10051903-3-V1-FBM	33.61					
WP10051903-4-FBM	43.03					
WP10051903-6-FBM	59.23					
WP10051903-8-FBM	75.42					
WP10051903-9-FBM	84.84					
WP10051904-12-FBM	59.31					
WP10051904-1-FBM	8.51					
WP10051904-1-V1-FBM	8.51					
WP10051904-2-FBM	14.51					
WP10051904-3-FBM	21.49					
WP10051907-1-FBM	30.39					
WP10051907-3-FBM	85.5					
WP10051935-1-FBM	18.39					
WP10051935-2-FBM	34.95					
WP10051935-4-FBM	61.91					
WP10051935-6-FBM	87.54					
WP10051940-1-FBM	18.39					
WP10051940-1-V1-FBM	18.39					
WP10051940-1-V2-FBM	18.39					
WP10051940-4-FBM	61.91					
WP10051957-12-FBM	135.77					
WP10051957-1-FBM	19.3					
WP10051957-1-V1-FBM	19.3					
WP10051957-2-FBM	29.29					
WP10051957-5-FBM	60.57					
WP10051957-6-FBM	71.88					
WP10051957-1-V3-FBM	19.3					
WP10051957-1-V2-FBM	19.3					
WP10052016-11-FBM	58.62					
WP10052016-12-FBM	62.98					
WP10052016-1-FBM	8.78					
WP10052016-1-V1-FBM	8.78					
WP10052016-1-V2-FBM	8.78					
WP10052016-2-FBM	15.12					
WP10052016-4-FBM	26.76					
WP10052016-5-FBM	31.12					
WP10052016-8-FBM	45.53					
WP10052016-9-FBM	49.89					
WP10052041-12-FBM	230.22					
WP10052041-1-FBM	27.17					
WP10052118-1-FBM	10.86					
WP10052118-1-V1-FBM	10.86					
WP10052118-24-FBM	162.52					
WP10052118-2-FBM	17.66					
WP10052118-3-FBM	24.56					
WP10052118-4-FBM	31.71					
WP10052118-5-FBM	40.96					
WP10052118-6-FBM	47.29					
WP10052190-1-FBM	8.43					
WP10052190-1-V1-FBM	8.43					
WP10052190-2-FBM	14.21					
WP10052190-3-FBM	19.72					
WP10052190-3-V1-FBM	19.72					
WP10052190-4-FBM	27.08					
WP10052190-6-FBM	35.96					
WP10052190-6-V1-FBM	35.96					
WP10052190-7-FBM	40.4					
WP10052191-1-FBM	39.35					
WP10052191-1-V1-FBM	39.35					
WP10052205-11-FBM	91.23					
WP10052205-12-FBM	98.55					
WP10052205-12-V1-FBM	98.55					
WP10052205-1-FBM	11.86					
WP10052205-1-V1-FBM	11.86					
WP10052205-2-FBM	19.98					
WP10052205-4-FBM	38.62					
WP10052205-6-FBM	53.27					
WP10052205-7-FBM	60.6					
WP10052205-9-FBM	76.58					
WP10052231-1-FBM	25.35					
WP10052231-1-V1-FBM	25.35					
WP10052231-1-V2-FBM	25.35					
WP10052297-12-FBM	205.91					
WP10052297-1-FBM	20.81					
WP10052297-2-FBM	37.54					
WP10052297-3-FBM	54.39					
WP10052297-4-FBM	71.48					
WP10052297-6-FBM	106.95					
WP10052327-1-FBM	7.85					
WP10052332-12-FBM	148.48					
WP10052332-1-FBM	16.02					
WP10052332-2-FBM	27.97					
WP10052332-6-FBM	78.24					
WP10052339-1-FBM	14.19					
WP10052339-24-FBM	222.72					
WP10052339-2-FBM	26.55					
WP10052339-3-FBM	35.16					
WP10052339-1-V1-FBM	14.19					
WP10052372-10-FBM	52.93					
WP10052372-1-FBM	8.36					
WP10052372-1-V1-FBM	8.36					
WP10052372-1-V2-FBM	8.36					
WP10052372-2-FBM	13.72					
WP10052372-4-FBM	23.84					
WP10052372-5-FBM	31.12					
WP10052372-6-FBM	35.48					
WP10052372-6-V1-FBM	35.48					
WP10052372-7-FBM	39.84					
WP10052372-6-V2-FBM	35.48					
WP10052373-10-FBM	48.27					
WP10052373-1-FBM	8.15					
WP10052373-2-FBM	12.79					
WP10052373-2-V1-FBM	12.79					
WP10052373-3-FBM	17.26					
WP10052373-4-FBM	21.98					
WP10052373-5-FBM	28.8					
WP10052373-5-V1-FBM	28.8					
WP10052373-8-FBM	40.48					
WP10052373-9-FBM	44.38					
WP10052373-1-V1-FBM	8.15					
WP10052476-1-FBM	12.58					
WP10052572-1-FBM	14.53					
WP10052572-1-V1-FBM	14.53					
WP10052572-2-FBM	27.72					
WP10052572-3-FBM	36.92					
WP10052572-4-FBM	46.12					
WP10052643-1-FBM	11.02					
WP10052798-1-FBM	8.65					
WP10053055-1-FBM	9.72					
WP10053055-1-V1-FBM	9.72					
WP10053055-2-FBM	18.44					
WP10053055-3-FBM	23					
WP10053055-3-V1-FBM	23					
WP10053055-6-FBM	38.01					
WP10053055-1-V2-FBM	9.72					
WP10053055-3-V2-FBM	23					
WP10053072-1-FBM	7.61					
WP10053073-12-FBM	522.15					
WP10053073-1-FBM	51.5					
WP10053073-1-V1-FBM	51.5					
WP10053084-1-FBM	23.89					
WP10053217-1-FBM	11.55					
WP10053217-1-V1-FBM	11.55					
WP10053303-1-FBM	21.6					
WP10053303-5-FBM	70.74					
WP10053303-6-FBM	81.69					
WP10053406-1-FBM	10.98					
WP10053406-1-V3-FBM	10.98					
WP10053406-20-FBM	124.98					
WP10053406-2-FBM	20.62					
WP10053433-12-FBM	67.28					
WP10053433-1-FBM	9.09					
WP10053433-1-V1-FBM	9.09					
WP10053433-1-V2-FBM	9.09					
WP10053433-2-FBM	15.84					
WP10053433-3-FBM	23.48					
WP10053433-6-FBM	38.97					
WP10053443-10-FBM	152.1					
WP10053443-1-FBM	19.48					
WP10053443-2-FBM	37.61					
WP10053443-3-FBM	51.76					
WP10053443-4-FBM	65.9					
WP10053443-6-FBM	95.52					
WP10053488-1-FBM	8.56					
WP10053488-2-FBM	16.05					
WP10053488-3-FBM	19.41					
WP10053488-6-FBM	30.83					
WP10053488-9-FBM	42.25					
WP10053493-12-FBM	54.57					
WP10053493-1-FBM	8.73					
WP10053493-1-V1-FBM	8.73					
WP10053493-2-FBM	16.42					
WP10053493-5-FBM	28.4					
WP10053493-6-FBM	31.95					
WP10053493-1-V2-FBM	8.73					
WP10053538-1-FBM	11.86					
WP10053538-1-V2-FBM	11.86					
WP10053539-1-FBM	9.72					
WP10053539-2-FBM	16.86					
WP10053539-3-FBM	23.36					
WP10053541-1-FBM	6.78					
WP10053541-2-FBM	8.65					
WP10053541-3-FBM	12.02					
WP10053541-3-V1-FBM	12.02					
WP10053541-4-FBM	14.69					
WP10053541-6-FBM	20.43					
WP10053542-10-FBM	82.81					
WP10053542-12-FBM	99.08					
WP10053542-1-FBM	12.26					
WP10053542-2-FBM	19.98					
WP10053542-3-FBM	27.71					
WP10053542-4-FBM	35.43					
WP10053542-6-FBM	51.34					
WP10053542-8-FBM	67.12					
WP10053543-1-FBM	19.76					
WP10053543-1-V1-FBM	19.76					
WP10053543-2-FBM	38.17					
WP10053583-10-FBM	72.34					
WP10053583-1-FBM	11.5					
WP10053583-1-V1-FBM	11.5					
WP10053583-1-V2-FBM	11.5					
WP10053583-3-FBM	27.83					
WP10053583-4-FBM	33.99					
WP10053583-5-FBM	41.49					
WP10053583-7-FBM	53.83					
WP10053583-1-V3-FBM	11.5					
WP10053586-10-FBM	76.72					
WP10053586-12-FBM	91.27					
WP10053586-1-FBM	11.94					
WP10053586-1-V1-FBM	11.94					
WP10053586-1-V2-FBM	11.94					
WP10053586-2-FBM	22.54					
WP10053586-3-FBM	29.14					
WP10053586-4-FBM	35.75					
WP10053586-5-FBM	43.69					
WP10053586-6-FBM	50.29					
WP10053586-8-FBM	63.51					
WP10053599-11-FBM	77.17					
WP10053599-12-FBM	83.34					
WP10053599-1-FBM	10.7					
WP10053599-1-V1-FBM	10.7					
WP10053599-1-V3-FBM	10.7					
WP10053599-1-V4-FBM	10.7					
WP10053599-2-FBM	16.87					
WP10053599-3-FBM	23.51					
WP10053599-4-FBM	30.01					
WP10053599-5-FBM	36.41					
WP10053599-6-FBM	43.41					
WP10053599-1-V2-FBM	10.7					
WP10053651-1-FBM	13.4					
WP10053651-1-V1-FBM	13.4					
WP10053651-2-FBM	18.81					
WP10053651-2-V1-FBM	18.81					
WP10053651-2-V2-FBM	18.81					
WP10053651-2-V3-FBM	18.81					
WP10053651-3-FBM	22.89					
WP10053651-3-V2-FBM	22.89					
WP10053651-4-FBM	26.98					
WP10053651-6-FBM	36.47					
WP10053660-12-FBM	48.94					
WP10053660-1-FBM	7.53					
WP10053660-2-FBM	11.38					
WP10053660-4-FBM	19.16					
WP10053660-9-FBM	38.04					
WP10053722-1-FBM	8.28					
WP10053722-1-V1-FBM	8.28					
WP10053722-1-V2-FBM	8.28					
WP10053722-1-V3-FBM	8.28					
WP10053722-1-V4-FBM	8.28					
WP10053722-4-FBM	22.4					
WP10053722-5-FBM	26.91					
WP10053722-7-FBM	39.19					
WP10053722-8-FBM	43.46					
WP10053722-9-FBM	47.73					
WP10053805-1-FBM	46.01					
WP10053805-2-FBM	87.96					
WP10053805-4-FBM	172.31					
WP10053869-12-FBM	51.38					
WP10053869-1-FBM	8.26					
WP10053869-1-V1-FBM	8.26					
WP10053869-1-V2-FBM	8.26					
WP10053869-1-V3-FBM	8.26					
WP10053869-4-FBM	22.46					
WP10053869-5-FBM	27.07					
WP10053869-6-FBM	30.35					
WP10053873-1-FBM	30.13					
WP10053873-1-V1-FBM	30.13					
WP10053946-1-FBM	9.72					
WP10053946-1-V1-FBM	9.72					
WP10053946-1-V2-FBM	9.72					
WP10053946-1-V3-FBM	9.72					
WP10053946-1-V4-FBM	9.72					
WP10053946-2-FBM	16.39					
WP10053946-36-FBM	224.1					
WP10053946-3-FBM	22.79					
WP10053946-4-FBM	29.05					
WP10053946-5-FBM	35.22					
WP10053953-6-FBM	18.48					
WP10053954-1-FBM	8.58					
WP10053954-1-V1-FBM	8.58					
WP10053987-1-FBM	5.64					
WP10054012-11-FBM	106.89					
